date,pos_mean_likes,pos_mean_replies,pos_mean_retweet,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neg_mean_likes,neg_mean_replies,neg_mean_retweet
20170208,4.955313166844717,4.552147901975308,4.04568511931694,1.4595235999480687,1.9001663940246913,2.442433408212334,0.25183020083683405,0.2143526672395062,0.17854843372287274
20170209,1.6114158791941915,1.8195272412073764,1.499661106259967,3.931863688751274,3.944699752796951,3.955575494506259,0.3390731685215306,0.11812603623673637,0.42711610145234913
20170210,0.9032056629767385,0.9167815897435898,0.9869244185501588,4.740918081819849,4.687179007516342,4.652032613202344,0.23822931902248634,0.2783923898743087,0.24339608711032465
20170211,5.947554328083324,5.399595543475916,5.020967563339132,1.6494370228731903,2.0844527255571528,2.1693405898788813,0.09531618924161006,0.20825929387491013,0.5019995266911481
20170212,2.708132724200528,2.1259923618750003,3.6249196304507514,6.789601616897097,6.1892796628125,5.6149794640066775,0.5022662327588391,1.68472793275,0.760100979490818
20170213,4.483311248994013,4.709311633921569,3.1840919173151523,1.2923128562252912,1.0888080704248366,2.5715321077898188,0.10672881125465639,0.08423319705991286,0.1267288526396609
20170214,2.410700788151081,2.369555985,2.407181138208685,9.064618291882425,9.21179665,8.97235925957479,1.0246801068828055,0.9186465443499999,1.1204587300165862
20170215,6.7707252918305185,6.7491868745738275,6.888512106662199,1.3735976104438077,1.3971502330514032,1.2874427981856835,0.18901079987893044,0.1869966499691844,0.15737885872475352
20170216,2.0239915831044883,2.3110623407344635,1.677234156456414,4.010181746240908,3.9250946801694924,4.561782918842428,0.6324933698591448,0.4305097991299435,0.42764980812567915
20170217,3.585601514714817,3.481227384749454,1.938664170313119,2.564456103554955,2.7317772786056644,4.128154560982956,0.5166090099865002,0.4536619512461873,0.5998479509536266
20170218,1.9912228443082007,1.5832847198665094,1.4147863827927931,3.4601529437632257,3.874535884766392,4.049863027067977,0.1041798587416297,0.09773489095013742,0.09090618411097459
20170219,7.589121020705722,5.709513774045802,4.77327786913361,3.10558031102208,4.485017210178118,5.525073898588909,0.41640957243471033,0.9165798036471586,0.8127589826840338
20170220,2.319473343392363,3.1622820202797204,2.834269312602063,4.626070491145546,3.571787685314685,4.283800704877525,0.7467638437194246,0.9582379187412589,0.5742377397561238
20170221,3.083985872449422,3.2173928168888883,4.228347386672159,5.188865948367052,5.024607106222223,4.83681999107084,1.727148160771676,1.7579999852444448,0.9348327558830313
20170222,1.5810249144019317,1.7634676712430428,1.8410968514465411,2.763557379228811,2.5018885541125537,2.533908904688394,0.20087209781871096,0.28009820538342606,0.17044851606689534
20170223,3.0210623605961255,2.7845948538209866,2.2309439618379354,1.0637394387563337,1.1859295900911426,1.5506666914934775,0.4606528552003726,0.5749301857887358,0.7638439225108029
20170224,2.1641526642888653,1.1135549114926737,1.272698715547773,4.400150203762052,5.145126060439561,5.0689952345050875,0.5785540606181864,0.8841761382051283,0.8011630701830315
20170225,2.8386034960884454,1.4804017895740624,2.6516293903075483,2.641397101663033,2.789335059122695,4.750058619671661,2.2123072304175233,3.4225708467577878,0.2906197064800344
20170226,13.024672149502877,12.734254200065228,10.045588596607145,1.1293089851494975,1.2012319308545334,3.61332239237013,0.13173353812663527,0.35022851418134376,0.6268035111201299
20170227,5.062773121192444,2.8035017086378735,4.951252415572715,7.703198878394333,8.1614299269103,8.302849727155728,1.5197432672805982,3.3207835830564787,1.031613213015873
20170228,1.1868969680875603,1.282874155335157,1.2417982425099383,3.7057000886647526,4.099774081668946,4.062964136406179,0.9897557467746447,0.49970434625854987,0.5775902077024103
20170301,4.356597385573028,5.929233955128205,9.329684135375494,11.572252013926615,10.258614617948718,7.0442011249011856,0.7378176857040745,0.47881881153846156,0.292781426284585
20170302,5.422686513269007,5.094875818180312,4.242057852886271,1.4421302764916937,1.5316966781571095,2.2279989359228125,0.27804012821106683,0.5162844284587338,0.6728001583903745
20170303,3.01102000009518,0.842309880541872,1.5001511371089535,7.06351853872112,6.291917185550081,7.222993083618429,4.211175784433676,7.151487006568145,5.562570564324241
20170304,6.061806738798255,6.035527795227547,5.3817637171812045,1.5619034614508913,1.5843184844844949,2.2159751284454816,0.06859763903885223,0.0724615981836488,0.09456885317538705
20170305,3.361755506429385,3.565113361781076,2.9619439691667133,3.7327428409303613,3.5264318252782934,4.1308740416586955,0.04835906077871521,0.051312144070037105,0.05003945592471726
20170306,2.251831328270796,1.9602813680555558,1.4004913404186796,8.252289893660247,8.394609097916666,9.035952021465379,0.6069895459857056,0.756220104212963,0.6746669160869564
20170307,,,,,,,,,
20170308,6.941983118355994,7.041755013571429,6.857240566922961,5.477007582972806,5.38149602,5.557629817706778,0.0810087269281134,0.0767484300142857,0.08512903714616304
20170309,1.99716638627376,2.4707561853418127,2.0601415128137885,3.604960198858458,2.4884381240063598,3.50224853436493,0.2802261488816184,0.9231585631669317,0.31996276928137884
20170310,0.4277443421066362,0.4226994159711286,0.4172654783455909,2.564199880217131,2.52478371968504,2.5621779008093752,0.34138907222967274,0.3858501976499344,0.35388996852507243
20170311,2.1695193054057085,2.1353003397058825,2.108216378931372,3.1923583220901324,3.4571137174880766,3.2434199480833334,0.5204750144803642,0.28993858967806035,0.5307163840357842
20170312,1.422246152254568,0.7341992291159418,2.0832912578110045,3.134067700201301,1.978719424637681,2.692052157894737,0.4436860611808611,2.287081186537681,0.22465659067045457
20170313,2.28084548768335,2.981127796604297,2.763047512356422,3.8707290563580035,3.141005008316008,3.2894154225548204,1.5407332802519311,1.5701752103950106,1.6398450127448665
20170314,2.2387197138532753,1.422015302272727,2.6014219301094017,2.4842042844026198,2.9116366196103893,2.201340852215385,0.27707600287641926,0.6663476173571429,0.19723743645299147
20170315,0.6602250217803125,0.7946975321095078,0.6788873036457868,3.198324173718011,2.9410770467741933,3.439684428978643,1.4046086892650536,1.52738324674236,1.1445860720199268
20170316,2.2334566465219665,5.68827326375,2.5356955215476193,8.449004114016736,5.646824879166665,8.486093843650794,1.8175390375889124,1.1649020099999998,1.478210450825397
20170317,4.354776762454635,5.563208389115646,5.604185212958626,8.29799020587265,6.827831850340137,8.236432445745512,1.6329472290003297,1.8946733232653057,0.4450965828883685
20170318,4.7794935323163505,2.344751442105263,4.971170878903508,6.822778364188388,9.348771162280702,6.196438247368421,0.8977275072037914,0.8064761382017545,1.3323904210526316
20170319,1.7230626441825252,2.3476513222811666,2.100607689891603,5.455331542028619,5.10961506240053,4.884637483662009,0.5139133317520709,0.23504095299734745,0.7070623866187802
20170320,5.88781830658976,3.4486102221198154,6.1629097755166224,6.469217381637167,7.683602815668202,6.88935382165319,1.928678264415297,3.1535013107834096,1.233450022587601
20170321,6.0165805948053555,6.506822066666667,6.294445698264909,5.8762619119168855,5.668952802083334,5.61419120662268,0.607157933496838,0.3242250626041666,0.5913635614241202
20170322,2.668691799047943,2.4547979022727273,3.1201589667910445,16.19149561795308,16.56504833181818,16.193228536567165,1.139812223583815,0.9801533961363639,0.6866126804850745
20170323,6.141289839333332,8.00565635952381,6.993670727943262,7.763012708787879,7.185620011904761,7.9725582439716325,2.762364359348485,1.4753911788095235,1.7004383171489366
20170324,1.5668115955795774,1.0295213398499607,0.9784856407653563,1.469180412489924,1.75213118808644,2.0794149938887725,0.8101617321534514,1.0645011546612921,0.7882531385722589
20170325,1.0388167006353708,0.6802162244296135,1.3964200576381691,3.496633846947355,4.83091324289927,3.8510266792265533,1.3469025371096215,0.371222996531119,0.634906247146244
20170326,2.354789036712329,2.4577872021164016,2.295137885544768,8.051109562760018,8.13532904232804,8.647553424307803,0.7052131883754439,0.5179954277777777,0.16842100337108953
20170327,2.9781000710331362,2.365944251587302,2.4895135303509206,4.058312244043448,4.55351405654762,4.386412880039821,0.10644473143532884,0.2233987215079365,0.2669306704828273
20170328,1.9146298941246325,2.2636274328982595,1.3130302136640863,3.0409508862629213,2.725548452543508,3.747532105668935,0.5999748454175102,0.5663797329484606,0.4949931728219564
20170329,3.4589106031010686,2.1702594491718425,3.292313586497064,3.5186170670322405,4.621326165113872,3.6923498527940852,0.1653292989212442,0.3512712317287785,0.15819358582517937
20170330,3.4435998862088186,1.9974360263646926,2.9161014913125287,2.5470281907431915,3.439660941463415,4.008303836788458,1.1522293786233195,1.7057606290127758,0.21845237562647016
20170331,2.8243456066181234,2.711790371495326,3.807929593004769,5.400271647372168,5.5065793627725865,4.420691111049285,0.10871561029449839,0.11496345552959501,0.10471243412427132
20170401,4.38416350524911,4.4662648406250005,3.7078173009230766,5.447753015569395,5.299665615625,6.154314100000001,0.16808362181494663,0.23406974112499998,0.13786919722153848
20170402,2.8403782959107176,3.0839302882003388,2.883871638804566,2.314054155287792,2.05633546434635,2.3095351746633037,0.10872534415118995,0.12289182561969443,0.069750954632092
20170403,1.0627457319853393,0.8286439622209564,1.095632945309329,0.8706578864514787,0.8615917032837832,0.9495440369097223,0.3921777826892396,0.6353457703428806,0.2804044147277347
20170404,1.0892531744641676,1.1140320302556612,1.2981629912196908,1.4354409120753269,1.4627371272388603,1.2889224949793412,0.17800870435452482,0.12593353143389338,0.11561723768463412
20170405,2.6746795957429073,2.9839955976220276,2.7056849772704417,2.8821534011019394,2.567041517803504,2.8077255778737604,0.32551995275701234,0.33131577941176477,0.36894234655285885
20170406,1.044648529078795,1.0575495242328041,0.9929156445923301,3.842759261241516,3.834276794232803,3.9058153394424755,0.11259223357068368,0.10817383561507939,0.10126896834402195
20170407,6.336894099903109,7.126665672669696,6.263382492798706,4.10820476442775,3.7488285286520715,4.380889764269407,0.666013134106371,0.2356179491174446,0.4668397643588281
20170408,3.134780409017595,4.285132438297873,3.878185707886323,5.798825504105572,5.054924829787233,5.701262857548846,1.0663936211942815,0.6599423505957447,0.4205508970728241
20170409,6.783969378723604,8.269105829427083,5.3571332316854505,4.930424261029411,3.7735444192708334,5.648568286372951,0.7856067722596154,0.45735038765624997,1.4942987692213112
20170410,1.5896226207661088,1.406359739050424,1.4952499695537258,0.5764825957302516,0.6640299785631414,0.6786957175730587,0.056116931286635766,0.15183247277688533,0.04827648806075984
20170411,3.219913560111871,3.0712228900995577,3.6018777202399272,2.7220527094105034,2.623507311393806,2.2622530925783435,0.3080337311779794,0.5552699607853984,0.38586923920257427
20170412,2.921116329240864,3.1248779460422504,2.9985911945032573,2.4907033362231417,2.2712042441369165,2.3360210115544695,0.14373586834483054,0.15947326353122074,0.22094323785808
20170413,2.840616416667395,2.7088448091895856,2.75225481514449,0.16650455104851658,0.26278933683791694,0.2493885192221676,0.023182313258188526,0.058669126542366945,0.028659934617328613
20170414,2.6226043889514794,2.3682438210272876,2.503247741403918,4.086546473824546,4.315008875601927,4.0110260353574665,0.4337062383006609,0.4596044556581059,0.6285832640411312
20170415,4.456995583209187,4.1555693554216875,4.261609441598758,3.747324946741155,4.0363621744979925,4.004111454714785,0.12901283441495962,0.1414018062951807,0.0676121983798991
20170416,3.633500048760843,5.014998438679245,2.2227322793536803,7.335335793060717,6.713040929245283,9.29181494075404,1.5311644739343246,0.7719603299056603,0.9854524164631957
20170417,2.126694447206493,1.9460305871496926,1.8791770397658676,2.155140903944886,2.3099313109022557,2.4050328610115232,0.2636191357301212,0.2894925368113465,0.26124459882019385
20170418,3.179401831173541,2.8762990385146106,2.154779055924036,2.5454818528731216,2.4978879399675322,3.6386033507964854,0.5251161746028487,0.8758126971915584,0.4566173563343255
20170419,2.597707393584044,2.6148798121212122,2.6630283977924423,4.263109604301482,4.361324010289711,4.321058424061734,0.28204044689727215,0.16665362130036634,0.15877064878057692
20170420,4.546332874589668,4.024683787098215,3.8610374447977582,1.6467777622508442,2.180654502589285,2.334266254446881,0.0568888558556447,0.04466127929464286,0.05469583685702972
20170421,4.152603383244332,5.300134648450703,2.8709331525810997,4.369595680423173,3.3010162771830984,5.629559400225668,1.4778007184745587,1.3988485540563382,1.4995072043441469
20170422,8.448567293843366,6.416160531370038,8.476614763787838,0.5751283851354011,2.5887361129321387,0.4930042534543561,0.06721392625107153,0.08601299502347418,0.12129053993136259
20170423,8.479518322776572,10.331107466666666,8.500872582822085,10.319557205639914,9.00590880952381,10.381971942331289,1.2009241411279827,0.662983859047619,1.1171543312883436
20170424,3.3753058604088686,4.406768778876722,3.8727864012666515,1.618085004303717,0.8051514682356058,1.259062284421635,0.2697669844622183,0.05123717315259626,0.13130894408677293
20170425,1.1473146784623218,0.8152340304428044,1.646867539772727,4.998123128171674,5.342718608164207,4.45769320754717,0.10456256180944501,0.09204779344557194,0.1454394331628788
20170426,5.772598901031447,5.985484137931034,5.084368431854379,4.7557863362683435,4.559232411366539,5.589806951384148,0.5827262704630608,0.5663949511366541,0.4369360039078498
20170427,3.4777663675369004,4.288031651428571,3.6778328027186764,7.704270805073802,7.146020267857143,7.887992364361703,1.3179627344464946,1.0659478028571427,0.9341743828161939
20170428,2.3989631211929203,2.193072127742749,2.4859604374961486,4.66286472732649,4.834699848045397,4.835655092328233,0.6304799121535083,0.6645356438461536,0.3706921058056897
20170429,1.820656410254472,1.4695543529354214,1.4200746120327963,3.733795899502393,3.2019432925636004,3.4337929299748855,1.588404658370496,2.471359474412916,2.288989577043138
20170430,3.9164316374062014,4.58141824137931,3.2841204195171025,10.084485240690924,9.519120236453203,10.792930795774648,0.2847966684468356,0.18517490463054184,0.20866224103286385
20170501,3.331329131976314,3.4930626126373627,3.27308096273666,3.70186599504071,3.5834322953296707,3.7474417222891563,0.10966207359437455,0.066362120728022,0.1223345524870912
20170502,3.0816525086367603,2.0311820381,2.3622694895602945,3.4719793740510694,4.394428278333334,4.108904398314904,0.11303503055247298,0.24105617542666663,0.19549263828988941
20170503,1.0407924539824602,0.9945210471440065,0.9256534762531304,1.8210530268826939,1.6713434167068921,1.857174276075579,0.1684574539478098,0.3644384679578976,0.24747516057147778
20170504,1.332525476848342,1.6239097220286884,1.1374814115686553,3.4416706721322057,4.02904963306011,3.7076157784399077,1.4758038087112628,0.5970406331796446,1.404902661635919
20170505,3.265066287106995,2.9142884259090915,2.348098441251905,4.702036256641481,5.286301771022727,5.461877088877602,1.1238062011707894,0.8903184942556815,1.2809334010201878
20170506,1.0689945701391919,0.85519090786052,1.3002420169722224,4.0885027188272955,4.434500353427897,4.012349947222223,0.3980580554561327,0.265864089036643,0.24296336945925923
20170507,3.1895289873338255,2.794660670763889,2.974101377122153,2.6690327948362875,3.1595103069444446,2.7938067904373707,0.39143804821670364,0.2958290213472222,0.48209171974184784
20170508,7.9592887710027105,9.457648892045455,8.355230942778716,4.453612074322494,3.001106411363636,4.091934638175676,0.08709942809620595,0.04124505670454546,0.05283455224239865
20170509,1.4021808459319975,1.9961044195436506,1.330472308246512,3.968230187839361,4.577007311706348,4.267030859915239,1.7724456708211902,0.5697451665376985,1.5453535265504148
20170510,1.1010662507673417,1.0129023224236937,1.0245559660040853,1.0828347275083232,1.0667961661409564,1.210355723515218,0.1416804367019303,0.24588292082604563,0.09066976288508731
20170511,0.640534796253302,0.7223226729180172,0.7311632651906809,1.4452390200537915,1.3055802314964342,1.361463029438589,0.04188569270080689,0.09975661327400248,0.035033216686990235
20170512,2.5050448352285577,2.530809110615522,2.5522968246517777,2.7044776089649294,2.6713498425512934,2.64711567508049,0.053635599245909625,0.060999104264049954,0.0637455515958925
20170513,1.9847902998911464,1.627161868227425,2.232708140105194,5.554305872882542,5.916603722408026,5.334532640927021,0.1532114595778043,0.1485418599464883,0.12506671919132148
20170514,3.2412506954064004,3.4398169500000004,3.527609206255989,3.1193035130387994,2.788044957837838,2.8431334594296143,0.3061127394604928,0.4388050674774775,0.29592429529363445
20170515,1.6264324445522773,2.0250504682648396,1.6281930060890923,3.4944896520229474,3.128582330289193,3.5042070253218154,0.4346333059784765,0.40192266383561637,0.4231553620287094
20170516,3.3169761680932,3.335120475628931,3.450105906345565,4.946582814788397,4.937079800157234,4.806445379021407,0.06977418623335711,0.061133034858490566,0.07678194294036698
20170517,1.4839689539158596,0.985524718623224,1.9711181837649976,4.235495723833291,2.8652964211170993,5.227382233309005,1.9728432474159483,3.8414867484492894,0.49380752467172684
20170518,2.2986639274791894,2.038663550938967,1.6031871234537804,3.5963992274158523,3.5515010704225363,4.412639543897839,0.7716037737766921,1.0765023045539905,0.6508404702046147
20170519,3.6197683379260455,1.296083158235294,2.105523058109244,6.19750697266881,8.435060141176471,7.634733306302522,0.18272455084003214,0.2688566073431372,0.25974320352836133
20170520,3.2772043830321587,2.900023705416666,3.0459473218507465,2.769805302467245,3.357476523611111,3.1689479183084583,0.6196569602943679,0.40916611447222234,0.4517712854169155
20170521,4.775713047246756,5.941733085758997,4.474584392381576,4.554318917784319,3.684316903755868,4.717716341846757,1.781079201005343,1.4850610471205006,1.918810527902205
20170522,3.7824161259595397,3.686515838085248,3.41684293733253,0.32761060758936283,0.3734493360389612,0.5104525025377328,0.05664018073398813,0.1067017335214785,0.23937145855555556
20170523,0.6466237690796601,0.7094130094812164,0.5621888288784874,5.939916768746079,5.920514321288016,5.9785592673523436,1.1057672148055544,1.0623803413738822,1.1515597337162038
20170524,2.873072225058806,2.426742902910053,2.710722622992802,3.101037123235836,3.2624239748677244,3.325056655938538,0.27589047197765393,0.5608330504067459,0.21422066086447952
20170525,0.9827049325132792,1.523365237030075,1.2499408027647545,5.220206212154039,4.366615130639097,4.639558693601765,0.9399462025503215,1.252876699943609,1.2533576472766135
20170526,3.792153494096185,4.379636064126983,3.5528484559095577,2.777765321220564,2.1945875169523807,2.944522753997944,0.09674776654295192,0.09244286453968255,0.16929539454333675
20170527,4.485401853101982,5.182287372916667,4.5605029532104115,4.155168634135977,4.356855875,4.818083207592191,1.359428954067989,0.46085622941666654,0.6214132397180043
20170528,2.7391923672068383,3.34013689925408,3.1373603343790846,3.063970817258119,2.7845689591608385,3.041417337832244,0.8635034147764102,0.5419609495384616,0.4878889027614379
20170529,4.2241574072536,2.990607590277778,3.6630109968922655,7.69600481824474,8.996850840277776,8.299624079765191,0.5798373873588041,0.512540818611111,0.5373643357251381
20170530,2.2510783884502503,2.887441242083333,2.432364642683472,2.7615393195486915,2.682312096296296,2.9004466838454652,1.2373822367640974,0.6802468035509259,0.9171885215214797
20170531,1.1490741887307996,0.846055219117647,1.4069146325403432,4.577510901843738,4.646686772205883,4.254951785758197,0.5234148085924577,0.7572578864264705,0.5881335016057249
20170601,0.2752970981529005,0.22678920832831861,0.16468940182814779,1.414027050781832,1.4432705352870383,1.5070657129927172,0.6916282531395487,0.7108926410576885,0.709197273222496
20170602,0.58730470180199,0.573060221230303,0.5740964830738594,3.0106121340769674,2.5879007915757573,2.99654926512478,0.40208321777866957,0.8390389900612122,0.42935430859747925
20170603,1.434440933822231,1.5457040719585013,1.1300432567681253,1.456439389791303,1.3857277220294073,1.7720106522723067,0.13942259843989702,0.09887116671891327,0.128249074683425
20170604,6.161433094425087,6.34185699007264,3.7293814977755804,7.323237178001269,6.833797746004843,8.976308902867029,0.8010438768593602,1.1100596981840194,1.5800241277063767
20170605,2.2147946464023507,1.648402659335287,2.145504405892116,7.186260515588472,8.23674868516348,6.532278311701245,0.5989460539122524,0.11485066093954348,1.3222182251875518
20170606,2.043633291533802,1.9835660188884319,1.346305048594098,0.9518465610480985,1.0455601617299173,0.9740663909261948,0.7082239320265573,0.6745775872471114,1.3833323009442562
20170607,1.9022300373863252,1.619986766747159,1.515763837493007,2.364241583114782,2.9259955568181812,2.3907334088461534,0.7335282783084981,0.4540174775511364,1.0935025978797204
20170608,0.8640197014001477,0.8076339000910608,0.7754302415535502,3.436720468188635,3.494186706176962,3.508275135739967,0.2447143779146173,0.24363392762634692,0.2617492056478831
20170609,0.25244245546698424,0.31718380915930033,0.3130330588081557,1.3283717845654102,1.3581477235823773,1.3560934710851316,2.265339373560467,2.1708220992836655,2.177027086304594
20170610,2.1853404124208304,2.488410752249719,1.9606399224729578,3.386805107386231,2.5553455149606292,3.802869026669153,1.5707114068771992,2.0991005756580425,1.379347955815927
20170611,3.2617999901166015,3.2526661857142853,2.8069848894953653,6.349099504641865,6.183608644714285,6.868789798166839,0.38909982662965015,0.5637240962142858,0.32422444876107104
20170612,1.3242896738357501,1.9857543414548022,1.3508755050718706,4.067541191960053,3.7941183402189265,4.100211727065139,0.8581688208437325,0.47012715569915264,0.7989124698175946
20170613,2.299419062861395,2.006280429425491,2.3959058176944614,1.376017782168444,1.655410751689733,1.3029777436974093,0.17071700617468608,0.1844626779755391,0.1472702773870337
20170614,3.317678240156349,2.8160149596496686,3.3927580924567713,0.790808403574181,1.2841226967868988,0.7144295496045859,0.058180192131201826,0.06652912192578773,0.05947917322396195
20170615,3.2338722127519723,3.1617303745300744,3.5411875246664812,3.563575636247444,3.5315881962406017,3.3075552339216228,0.34540911488058723,0.4495383967481204,0.2941141460700389
20170616,3.7549294189001543,2.9667705653171392,3.589872251969982,3.8374433804716768,4.511154846423751,4.014277282645403,0.0999344568674234,0.21438177751686907,0.08815776325359599
20170617,1.8183193105432145,1.6455769593610825,2.245855585440371,5.153306117843558,5.3109526522439205,4.744956641068503,0.17123193200084286,0.1863277965304899,0.15204520872173055
20170618,4.277646054668043,3.132692731012346,4.482873849376154,2.226947946373122,3.051773244641974,1.9568194223994095,0.1620730475791767,0.48220089828641977,0.2269737708172758
20170619,0.7919760582570068,1.1964713725118483,0.8459785140929534,1.946615558069142,2.6168341022460333,2.296616964450729,1.6092340579023447,0.5345203104780548,1.2052301952076803
