,date,pos_mean_replies,pos_mean_retweet,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neg_mean_likes,neg_mean_replies,neg_mean_retweet,pos_mean_replies,pos_mean_retweet,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neg_mean_likes,neg_mean_replies,neg_mean_retweet,pos_mean_replies,pos_mean_retweet,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neg_mean_likes,neg_mean_replies,neg_mean_retweet,pos_mean_replies,pos_mean_retweet,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neg_mean_likes,neg_mean_replies,neg_mean_retweet,pos_mean_replies,pos_mean_retweet,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neg_mean_likes,neg_mean_replies,neg_mean_retweet,Diff
362,20180112,2.821052091785714,23.60251317260715,98.5192399094286,5.823378410428572,27.68137974578571,19.431859619414286,1.069854684667857,3.716105886596429,6.502541022750001,19.290391367678573,464.5142456192499,21.309045395607143,73.66548689567858,97.7152333542286,4.759842881789287,74.29411757229286,2.821052091785714,23.60251317260715,98.5192399094286,5.823378410428572,27.68137974578571,19.431859619414286,1.069854684667857,3.716105886596429,13.448247500093748,53.438944521359375,2423.1921911524687,60.67122539299999,250.3521190229844,50.253954434082814,1.7398959326796877,6.349537251035938,4.1924093565555545,19.288067580222236,124.70726311036113,4.827389860277778,33.267786997,19.82405316468056,1.2302010283805551,3.1385926121916663,1.0
366,20180116,5.227069147481484,24.422949680814824,127.98957949396298,3.593615647185186,32.08764740992593,5.039737391418517,0.1422782156851852,0.7857008957814815,2.8862096475789474,21.043683313105262,135.17890008742106,5.330119163210527,54.69021521773684,44.33930981076842,1.7310397022631576,18.95031149862105,5.227069147481484,24.422949680814824,127.98957949396298,3.593615647185186,32.08764740992593,5.039737391418517,0.1422782156851852,0.7857008957814815,6.235315614342858,25.2217203982,115.927289222,14.198478568357146,40.06025348560714,24.536037038110724,3.5304909482142857,4.182310786407142,4.554448367562501,27.605697164750005,148.61617173828128,3.1656176787500003,32.1634031710625,28.476683288618748,1.061183864384375,7.8871501799375,1.0
367,20180117,2.8862096475789474,21.043683313105262,135.17890008742106,5.330119163210527,54.69021521773684,44.33930981076842,1.7310397022631576,18.95031149862105,1.8584523869166671,13.70413887758333,154.65742695654168,4.3358154095,42.14294154195833,34.23527681530416,1.1390655302416668,4.194586179391667,2.8862096475789474,21.043683313105262,135.17890008742106,5.330119163210527,54.69021521773684,44.33930981076842,1.7310397022631576,18.95031149862105,5.227069147481484,24.422949680814824,127.98957949396298,3.593615647185186,32.08764740992593,5.039737391418517,0.1422782156851852,0.7857008957814815,6.235315614342858,25.2217203982,115.927289222,14.198478568357146,40.06025348560714,24.536037038110724,3.5304909482142857,4.182310786407142,1.0
368,20180118,1.8584523869166671,13.70413887758333,154.65742695654168,4.3358154095,42.14294154195833,34.23527681530416,1.1390655302416668,4.194586179391667,1.3207135856551724,9.583810502344829,123.84730178096552,3.8095583045517247,34.223251254137935,57.19769753687242,1.9042109416137931,6.986041908100001,1.8584523869166671,13.70413887758333,154.65742695654168,4.3358154095,42.14294154195833,34.23527681530416,1.1390655302416668,4.194586179391667,2.8862096475789474,21.043683313105262,135.17890008742106,5.330119163210527,54.69021521773684,44.33930981076842,1.7310397022631576,18.95031149862105,5.227069147481484,24.422949680814824,127.98957949396298,3.593615647185186,32.08764740992593,5.039737391418517,0.1422782156851852,0.7857008957814815,1.0
369,20180119,1.3207135856551724,9.583810502344829,123.84730178096552,3.8095583045517247,34.223251254137935,57.19769753687242,1.9042109416137931,6.986041908100001,2.656935477870968,10.535793974451614,247.9344623210967,4.370974256129032,46.66625419645161,20.43513106943226,0.7462836365741937,3.2818208557580646,1.3207135856551724,9.583810502344829,123.84730178096552,3.8095583045517247,34.223251254137935,57.19769753687242,1.9042109416137931,6.986041908100001,1.8584523869166671,13.70413887758333,154.65742695654168,4.3358154095,42.14294154195833,34.23527681530416,1.1390655302416668,4.194586179391667,2.8862096475789474,21.043683313105262,135.17890008742106,5.330119163210527,54.69021521773684,44.33930981076842,1.7310397022631576,18.95031149862105,1.0
372,20180122,7.313731443333332,50.32511487238095,154.12338271238093,6.460015275238096,41.59991860047619,6.224524522414286,0.321491215347619,1.7416329406714293,6.403853888013889,32.21822514777223,161.44409324749998,4.575952423916666,30.47814732227777,21.173646110055557,1.1868597333055555,11.636957323211112,7.313731443333332,50.32511487238095,154.12338271238093,6.460015275238096,41.59991860047619,6.224524522414286,0.321491215347619,1.7416329406714293,2.858502053047619,16.242360466142856,179.0788066219047,4.706224383523808,32.176259012476194,26.207506965947616,0.4352734605761905,3.533760492533333,2.656935477870968,10.535793974451614,247.9344623210967,4.370974256129032,46.66625419645161,20.43513106943226,0.7462836365741937,3.2818208557580646,1.0
373,20180123,6.403853888013889,32.21822514777223,161.44409324749998,4.575952423916666,30.47814732227777,21.173646110055557,1.1868597333055555,11.636957323211112,11.842363986727277,237.78744760004548,963.1888286936364,24.855438745272725,510.75644790627285,20.889226945781814,0.6658390199,12.91076566610455,6.403853888013889,32.21822514777223,161.44409324749998,4.575952423916666,30.47814732227777,21.173646110055557,1.1868597333055555,11.636957323211112,7.313731443333332,50.32511487238095,154.12338271238093,6.460015275238096,41.59991860047619,6.224524522414286,0.321491215347619,1.7416329406714293,2.858502053047619,16.242360466142856,179.0788066219047,4.706224383523808,32.176259012476194,26.207506965947616,0.4352734605761905,3.533760492533333,1.0
374,20180124,11.842363986727277,237.78744760004548,963.1888286936364,24.855438745272725,510.75644790627285,20.889226945781814,0.6658390199,12.91076566610455,2.371135929259259,15.579044914037038,221.47907840296295,5.969675457407407,56.43478762555556,16.30357683758148,0.5480771412592591,5.134313940685185,11.842363986727277,237.78744760004548,963.1888286936364,24.855438745272725,510.75644790627285,20.889226945781814,0.6658390199,12.91076566610455,6.403853888013889,32.21822514777223,161.44409324749998,4.575952423916666,30.47814732227777,21.173646110055557,1.1868597333055555,11.636957323211112,7.313731443333332,50.32511487238095,154.12338271238093,6.460015275238096,41.59991860047619,6.224524522414286,0.321491215347619,1.7416329406714293,1.0
375,20180125,2.371135929259259,15.579044914037038,221.47907840296295,5.969675457407407,56.43478762555556,16.30357683758148,0.5480771412592591,5.134313940685185,4.92691983232353,17.310199547529407,112.60006823894118,5.629704766529411,37.75377741005883,16.901943649894115,1.0904343029323529,4.053669686138236,2.371135929259259,15.579044914037038,221.47907840296295,5.969675457407407,56.43478762555556,16.30357683758148,0.5480771412592591,5.134313940685185,11.842363986727277,237.78744760004548,963.1888286936364,24.855438745272725,510.75644790627285,20.889226945781814,0.6658390199,12.91076566610455,6.403853888013889,32.21822514777223,161.44409324749998,4.575952423916666,30.47814732227777,21.173646110055557,1.1868597333055555,11.636957323211112,-1.0
376,20180126,4.92691983232353,17.310199547529407,112.60006823894118,5.629704766529411,37.75377741005883,16.901943649894115,1.0904343029323529,4.053669686138236,5.862401883295456,28.57707099263636,253.27521237336367,8.084983445795453,30.265526868409093,16.76550483600227,2.0298868523022726,7.248308585274998,4.92691983232353,17.310199547529407,112.60006823894118,5.629704766529411,37.75377741005883,16.901943649894115,1.0904343029323529,4.053669686138236,2.371135929259259,15.579044914037038,221.47907840296295,5.969675457407407,56.43478762555556,16.30357683758148,0.5480771412592591,5.134313940685185,11.842363986727277,237.78744760004548,963.1888286936364,24.855438745272725,510.75644790627285,20.889226945781814,0.6658390199,12.91076566610455,-1.0
379,20180129,7.6950731024482755,39.535953450258624,214.24638486280685,10.47543416455172,48.417888654468975,117.2165296324138,1.795009785858621,13.59788023194138,9.200637011275864,49.81501649906896,124.5355165626897,6.619913237724137,87.09336621848273,11.782907628903448,0.3518640947551724,3.988171928637931,7.6950731024482755,39.535953450258624,214.24638486280685,10.47543416455172,48.417888654468975,117.2165296324138,1.795009785858621,13.59788023194138,4.057658634874074,18.95605007814814,339.96208119725924,22.27513993355556,77.0532501887037,90.42859805975928,6.44497857834074,31.99070198654815,5.862401883295456,28.57707099263636,253.27521237336367,8.084983445795453,30.265526868409093,16.76550483600227,2.0298868523022726,7.248308585274998,1.0
380,20180130,9.200637011275864,49.81501649906896,124.5355165626897,6.619913237724137,87.09336621848273,11.782907628903448,0.3518640947551724,3.988171928637931,10.716229621399998,114.2424202865,1647.8111474460002,61.95607618199999,811.468543878,57.07094877047499,2.1276903211200007,27.68899253075,9.200637011275864,49.81501649906896,124.5355165626897,6.619913237724137,87.09336621848273,11.782907628903448,0.3518640947551724,3.988171928637931,7.6950731024482755,39.535953450258624,214.24638486280685,10.47543416455172,48.417888654468975,117.2165296324138,1.795009785858621,13.59788023194138,4.057658634874074,18.95605007814814,339.96208119725924,22.27513993355556,77.0532501887037,90.42859805975928,6.44497857834074,31.99070198654815,-1.0
381,20180131,10.716229621399998,114.2424202865,1647.8111474460002,61.95607618199999,811.468543878,57.07094877047499,2.1276903211200007,27.68899253075,4.609483390526316,35.518297541578946,135.3126144635263,5.130004955210526,47.788779894368425,29.42669750928421,1.4710381888526316,6.113977987921052,10.716229621399998,114.2424202865,1647.8111474460002,61.95607618199999,811.468543878,57.07094877047499,2.1276903211200007,27.68899253075,9.200637011275864,49.81501649906896,124.5355165626897,6.619913237724137,87.09336621848273,11.782907628903448,0.3518640947551724,3.988171928637931,7.6950731024482755,39.535953450258624,214.24638486280685,10.47543416455172,48.417888654468975,117.2165296324138,1.795009785858621,13.59788023194138,1.0
382,20180201,4.609483390526316,35.518297541578946,135.3126144635263,5.130004955210526,47.788779894368425,29.42669750928421,1.4710381888526316,6.113977987921052,6.747259239202943,33.655417383379415,905.2000912944706,8.751623960058824,203.18476832520588,49.21510122192057,1.4422920014441176,4.424486674944117,4.609483390526316,35.518297541578946,135.3126144635263,5.130004955210526,47.788779894368425,29.42669750928421,1.4710381888526316,6.113977987921052,10.716229621399998,114.2424202865,1647.8111474460002,61.95607618199999,811.468543878,57.07094877047499,2.1276903211200007,27.68899253075,9.200637011275864,49.81501649906896,124.5355165626897,6.619913237724137,87.09336621848273,11.782907628903448,0.3518640947551724,3.988171928637931,1.0
383,20180202,6.747259239202943,33.655417383379415,905.2000912944706,8.751623960058824,203.18476832520588,49.21510122192057,1.4422920014441176,4.424486674944117,12.212828546333332,54.10758597619999,569.6147683536001,26.306979213266672,158.9473295584,22.566012841393334,1.2135254215666669,9.478421465040002,6.747259239202943,33.655417383379415,905.2000912944706,8.751623960058824,203.18476832520588,49.21510122192057,1.4422920014441176,4.424486674944117,4.609483390526316,35.518297541578946,135.3126144635263,5.130004955210526,47.788779894368425,29.42669750928421,1.4710381888526316,6.113977987921052,10.716229621399998,114.2424202865,1647.8111474460002,61.95607618199999,811.468543878,57.07094877047499,2.1276903211200007,27.68899253075,-1.0
386,20180205,4.329221427444445,32.730613867694444,284.2970186063333,5.287619603722224,36.55263975727778,26.88259625080001,1.6887149373333334,11.855637547605554,3.163396053499999,18.26170321125,269.7726146110714,7.152656129607142,52.18359413464285,27.211281588664285,2.6839480434857146,12.768988458932144,4.329221427444445,32.730613867694444,284.2970186063333,5.287619603722224,36.55263975727778,26.88259625080001,1.6887149373333334,11.855637547605554,8.73530708596296,35.90588328788889,108.7251054508148,3.98640919274074,84.76451636488888,6.4969106738185225,0.2782836214925925,4.292556945214813,12.212828546333332,54.10758597619999,569.6147683536001,26.306979213266672,158.9473295584,22.566012841393334,1.2135254215666669,9.478421465040002,-1.0
387,20180206,3.163396053499999,18.26170321125,269.7726146110714,7.152656129607142,52.18359413464285,27.211281588664285,2.6839480434857146,12.768988458932144,3.066682011818182,14.714953527909092,69.51623191254545,2.426015735954546,23.31841660377273,8.801559321086364,0.4163930529136364,3.284812714159091,3.163396053499999,18.26170321125,269.7726146110714,7.152656129607142,52.18359413464285,27.211281588664285,2.6839480434857146,12.768988458932144,4.329221427444445,32.730613867694444,284.2970186063333,5.287619603722224,36.55263975727778,26.88259625080001,1.6887149373333334,11.855637547605554,8.73530708596296,35.90588328788889,108.7251054508148,3.98640919274074,84.76451636488888,6.4969106738185225,0.2782836214925925,4.292556945214813,-1.0
388,20180207,3.066682011818182,14.714953527909092,69.51623191254545,2.426015735954546,23.31841660377273,8.801559321086364,0.4163930529136364,3.284812714159091,5.357067595956523,37.75972507019566,375.3459547663044,10.678560219313043,109.08624186515654,10.50315504778261,0.6165454608413043,4.023590884213043,3.066682011818182,14.714953527909092,69.51623191254545,2.426015735954546,23.31841660377273,8.801559321086364,0.4163930529136364,3.284812714159091,3.163396053499999,18.26170321125,269.7726146110714,7.152656129607142,52.18359413464285,27.211281588664285,2.6839480434857146,12.768988458932144,4.329221427444445,32.730613867694444,284.2970186063333,5.287619603722224,36.55263975727778,26.88259625080001,1.6887149373333334,11.855637547605554,-1.0
389,20180208,5.357067595956523,37.75972507019566,375.3459547663044,10.678560219313043,109.08624186515654,10.50315504778261,0.6165454608413043,4.023590884213043,3.4654480333166666,30.259791303483336,115.86376231156004,4.272447081499999,32.90455366509,10.715288661501663,0.4787716229416666,2.635655609753334,5.357067595956523,37.75972507019566,375.3459547663044,10.678560219313043,109.08624186515654,10.50315504778261,0.6165454608413043,4.023590884213043,3.066682011818182,14.714953527909092,69.51623191254545,2.426015735954546,23.31841660377273,8.801559321086364,0.4163930529136364,3.284812714159091,3.163396053499999,18.26170321125,269.7726146110714,7.152656129607142,52.18359413464285,27.211281588664285,2.6839480434857146,12.768988458932144,-1.0
390,20180209,3.4654480333166666,30.259791303483336,115.86376231156004,4.272447081499999,32.90455366509,10.715288661501663,0.4787716229416666,2.635655609753334,6.191783646624826,62.29531049578738,173.8270495357268,5.871485402725061,48.40656375662939,123.1587421812757,1.7344321788351729,29.83835637149175,3.4654480333166666,30.259791303483336,115.86376231156004,4.272447081499999,32.90455366509,10.715288661501663,0.4787716229416666,2.635655609753334,5.357067595956523,37.75972507019566,375.3459547663044,10.678560219313043,109.08624186515654,10.50315504778261,0.6165454608413043,4.023590884213043,3.066682011818182,14.714953527909092,69.51623191254545,2.426015735954546,23.31841660377273,8.801559321086364,0.4163930529136364,3.284812714159091,-1.0
393,20180212,3.68153813839348,29.214911518135523,170.71100154458708,6.930949014137681,51.2311551195507,47.47086905537753,2.9527302965710165,7.046688558000727,2.697865599957746,18.922555680830985,176.8282838389999,7.932475774197185,59.35404916208452,59.09679234450419,4.0738839547647885,17.92057936595211,3.68153813839348,29.214911518135523,170.71100154458708,6.930949014137681,51.2311551195507,47.47086905537753,2.9527302965710165,7.046688558000727,4.625819904292805,38.5006220514558,282.67257431917966,8.502811747431876,82.22193661437275,40.93820539857379,1.6605712980056553,9.071783989088686,6.191783646624826,62.29531049578738,173.8270495357268,5.871485402725061,48.40656375662939,123.1587421812757,1.7344321788351729,29.83835637149175,-1.0
394,20180213,2.697865599957746,18.922555680830985,176.8282838389999,7.932475774197185,59.35404916208452,59.09679234450419,4.0738839547647885,17.92057936595211,3.488188314962264,13.194651057075475,109.73208016626415,5.842314431698113,33.61120271262265,9.101447133801884,0.7072328586867925,1.873391983830188,2.697865599957746,18.922555680830985,176.8282838389999,7.932475774197185,59.35404916208452,59.09679234450419,4.0738839547647885,17.92057936595211,3.68153813839348,29.214911518135523,170.71100154458708,6.930949014137681,51.2311551195507,47.47086905537753,2.9527302965710165,7.046688558000727,4.625819904292805,38.5006220514558,282.67257431917966,8.502811747431876,82.22193661437275,40.93820539857379,1.6605712980056553,9.071783989088686,-1.0
395,20180214,3.488188314962264,13.194651057075475,109.73208016626415,5.842314431698113,33.61120271262265,9.101447133801884,0.7072328586867925,1.873391983830188,3.4455015926779664,22.80986362376272,160.267990616339,6.410333462033899,61.28150023420338,14.5204861785661,0.8560294556118645,4.264567670272882,3.488188314962264,13.194651057075475,109.73208016626415,5.842314431698113,33.61120271262265,9.101447133801884,0.7072328586867925,1.873391983830188,2.697865599957746,18.922555680830985,176.8282838389999,7.932475774197185,59.35404916208452,59.09679234450419,4.0738839547647885,17.92057936595211,3.68153813839348,29.214911518135523,170.71100154458708,6.930949014137681,51.2311551195507,47.47086905537753,2.9527302965710165,7.046688558000727,1.0
396,20180215,3.4455015926779664,22.80986362376272,160.267990616339,6.410333462033899,61.28150023420338,14.5204861785661,0.8560294556118645,4.264567670272882,5.140922449403846,53.922379370961536,237.48566185744235,7.390456292403846,68.42672483951921,21.587923147715383,0.8147752006115383,4.650898320421154,3.4455015926779664,22.80986362376272,160.267990616339,6.410333462033899,61.28150023420338,14.5204861785661,0.8560294556118645,4.264567670272882,3.488188314962264,13.194651057075475,109.73208016626415,5.842314431698113,33.61120271262265,9.101447133801884,0.7072328586867925,1.873391983830188,2.697865599957746,18.922555680830985,176.8282838389999,7.932475774197185,59.35404916208452,59.09679234450419,4.0738839547647885,17.92057936595211,1.0
397,20180216,5.140922449403846,53.922379370961536,237.48566185744235,7.390456292403846,68.42672483951921,21.587923147715383,0.8147752006115383,4.650898320421154,14.026264973625002,97.994292378625,214.5915493720312,6.66220029265625,59.07315472078125,93.48117596384375,2.37403552608125,28.46380551332812,5.140922449403846,53.922379370961536,237.48566185744235,7.390456292403846,68.42672483951921,21.587923147715383,0.8147752006115383,4.650898320421154,3.4455015926779664,22.80986362376272,160.267990616339,6.410333462033899,61.28150023420338,14.5204861785661,0.8560294556118645,4.264567670272882,3.488188314962264,13.194651057075475,109.73208016626415,5.842314431698113,33.61120271262265,9.101447133801884,0.7072328586867925,1.873391983830188,1.0
401,20180220,4.300071611115625,31.82873471132812,232.50320328818748,7.440054501999999,46.207938215937496,13.9566787853875,0.7286238467593749,2.4320779165500004,3.4283346411538465,20.000116219615386,133.7061538098077,4.620451374038462,39.25218810865384,8.00688113100384,0.41275224195,2.093849050711538,4.300071611115625,31.82873471132812,232.50320328818748,7.440054501999999,46.207938215937496,13.9566787853875,0.7286238467593749,2.4320779165500004,4.887011800840912,34.092224238181814,276.44878884718173,9.19594800693182,59.5020555243182,8.64495289,0.3488582653113638,1.7693573594999998,3.448887800675676,28.74834342197297,119.93672133162164,8.390471778594593,34.42183814151351,6.638192848102703,8.025503811972973,1.3973841882081082,1.0
402,20180221,3.4283346411538465,20.000116219615386,133.7061538098077,4.620451374038462,39.25218810865384,8.00688113100384,0.41275224195,2.093849050711538,2.171197475727273,14.546056305333334,109.85919563972726,3.260949889272728,19.640169333454548,41.47678432262124,1.0830042684818182,4.389532254142424,3.4283346411538465,20.000116219615386,133.7061538098077,4.620451374038462,39.25218810865384,8.00688113100384,0.41275224195,2.093849050711538,4.300071611115625,31.82873471132812,232.50320328818748,7.440054501999999,46.207938215937496,13.9566787853875,0.7286238467593749,2.4320779165500004,4.887011800840912,34.092224238181814,276.44878884718173,9.19594800693182,59.5020555243182,8.64495289,0.3488582653113638,1.7693573594999998,1.0
403,20180222,2.171197475727273,14.546056305333334,109.85919563972726,3.260949889272728,19.640169333454548,41.47678432262124,1.0830042684818182,4.389532254142424,5.952254839548386,31.272121904580647,179.70015177487102,6.050553218129034,44.38743283003227,55.0493301695968,4.255257030641935,24.43722334370967,2.171197475727273,14.546056305333334,109.85919563972726,3.260949889272728,19.640169333454548,41.47678432262124,1.0830042684818182,4.389532254142424,3.4283346411538465,20.000116219615386,133.7061538098077,4.620451374038462,39.25218810865384,8.00688113100384,0.41275224195,2.093849050711538,4.300071611115625,31.82873471132812,232.50320328818748,7.440054501999999,46.207938215937496,13.9566787853875,0.7286238467593749,2.4320779165500004,1.0
404,20180223,5.952254839548386,31.272121904580647,179.70015177487102,6.050553218129034,44.38743283003227,55.0493301695968,4.255257030641935,24.43722334370967,8.658793450863635,35.5717373890909,173.8321270920091,6.246820374586361,35.94612456952726,14.916981526438638,0.6625678023295456,5.618499984138636,5.952254839548386,31.272121904580647,179.70015177487102,6.050553218129034,44.38743283003227,55.0493301695968,4.255257030641935,24.43722334370967,2.171197475727273,14.546056305333334,109.85919563972726,3.260949889272728,19.640169333454548,41.47678432262124,1.0830042684818182,4.389532254142424,3.4283346411538465,20.000116219615386,133.7061538098077,4.620451374038462,39.25218810865384,8.00688113100384,0.41275224195,2.093849050711538,1.0
407,20180226,5.652881161677419,14.134874657870965,182.79147090825808,2.7720974735806445,18.25881273870968,14.689585587751612,0.768570034967742,2.928892710996774,11.084892884400002,80.20878640206665,559.4860300634999,10.426741816733337,92.76371815943334,18.565808201823327,0.7883641776566667,2.0608198618266664,5.652881161677419,14.134874657870965,182.79147090825808,2.7720974735806445,18.25881273870968,14.689585587751612,0.768570034967742,2.928892710996774,4.418863314064516,57.21043056120969,74.83856581858065,3.318188297709677,27.734260209193558,28.51668848269355,2.424238704674194,12.055307479006451,8.658793450863635,35.5717373890909,173.8321270920091,6.246820374586361,35.94612456952726,14.916981526438638,0.6625678023295456,5.618499984138636,1.0
408,20180227,11.084892884400002,80.20878640206665,559.4860300634999,10.426741816733337,92.76371815943334,18.565808201823327,0.7883641776566667,2.0608198618266664,25.256357360038464,75.1544639386923,725.3877205759617,9.343593257692309,110.7814255926923,48.66434318092693,1.0154355715423078,5.679494426238462,11.084892884400002,80.20878640206665,559.4860300634999,10.426741816733337,92.76371815943334,18.565808201823327,0.7883641776566667,2.0608198618266664,5.652881161677419,14.134874657870965,182.79147090825808,2.7720974735806445,18.25881273870968,14.689585587751612,0.768570034967742,2.928892710996774,4.418863314064516,57.21043056120969,74.83856581858065,3.318188297709677,27.734260209193558,28.51668848269355,2.424238704674194,12.055307479006451,1.0
409,20180228,25.256357360038464,75.1544639386923,725.3877205759617,9.343593257692309,110.7814255926923,48.66434318092693,1.0154355715423078,5.679494426238462,1.161551536325,23.20455938187857,309.61075526775,3.719860481000001,153.6858688770357,27.98630940549285,0.8328736336428572,13.216707103028572,25.256357360038464,75.1544639386923,725.3877205759617,9.343593257692309,110.7814255926923,48.66434318092693,1.0154355715423078,5.679494426238462,11.084892884400002,80.20878640206665,559.4860300634999,10.426741816733337,92.76371815943334,18.565808201823327,0.7883641776566667,2.0608198618266664,5.652881161677419,14.134874657870965,182.79147090825808,2.7720974735806445,18.25881273870968,14.689585587751612,0.768570034967742,2.928892710996774,-1.0
410,20180301,1.161551536325,23.20455938187857,309.61075526775,3.719860481000001,153.6858688770357,27.98630940549285,0.8328736336428572,13.216707103028572,4.740398743789474,77.00820948863156,1876.5119890247363,14.31703105263158,308.2971184610526,55.20976153061053,0.4162540076,8.957819707621052,1.161551536325,23.20455938187857,309.61075526775,3.719860481000001,153.6858688770357,27.98630940549285,0.8328736336428572,13.216707103028572,25.256357360038464,75.1544639386923,725.3877205759617,9.343593257692309,110.7814255926923,48.66434318092693,1.0154355715423078,5.679494426238462,11.084892884400002,80.20878640206665,559.4860300634999,10.426741816733337,92.76371815943334,18.565808201823327,0.7883641776566667,2.0608198618266664,-1.0
411,20180302,4.740398743789474,77.00820948863156,1876.5119890247363,14.31703105263158,308.2971184610526,55.20976153061053,0.4162540076,8.957819707621052,7.510425954857142,28.790938786095232,224.38072522339047,5.839874178495239,39.21811323219048,5.963571732580952,0.173509404,1.2766628156190474,4.740398743789474,77.00820948863156,1876.5119890247363,14.31703105263158,308.2971184610526,55.20976153061053,0.4162540076,8.957819707621052,1.161551536325,23.20455938187857,309.61075526775,3.719860481000001,153.6858688770357,27.98630940549285,0.8328736336428572,13.216707103028572,25.256357360038464,75.1544639386923,725.3877205759617,9.343593257692309,110.7814255926923,48.66434318092693,1.0154355715423078,5.679494426238462,-1.0
414,20180305,13.203512778388893,36.22952088347222,160.65301593408333,6.055345760638889,28.988326911694436,22.711810897752777,0.7689187511777779,3.226595465366666,4.148964693758621,39.93355618734482,301.14434392068966,13.857047687586205,217.1555044237931,25.114724489717243,0.7181247741724139,10.324709642013794,13.203512778388893,36.22952088347222,160.65301593408333,6.055345760638889,28.988326911694436,22.711810897752777,0.7689187511777779,3.226595465366666,4.0019820926,33.66245247123333,281.4067008954666,5.9760446568,50.51173654686667,6.700855103903335,0.2553070252266665,1.4258146328999997,7.510425954857142,28.790938786095232,224.38072522339047,5.839874178495239,39.21811323219048,5.963571732580952,0.173509404,1.2766628156190474,1.0
415,20180306,4.148964693758621,39.93355618734482,301.14434392068966,13.857047687586205,217.1555044237931,25.114724489717243,0.7181247741724139,10.324709642013794,4.397230426,25.886460140571423,110.914007159,2.8106663130714287,19.85589163171429,40.66115652442856,5.577818011557143,34.97193598032857,4.148964693758621,39.93355618734482,301.14434392068966,13.857047687586205,217.1555044237931,25.114724489717243,0.7181247741724139,10.324709642013794,13.203512778388893,36.22952088347222,160.65301593408333,6.055345760638889,28.988326911694436,22.711810897752777,0.7689187511777779,3.226595465366666,4.0019820926,33.66245247123333,281.4067008954666,5.9760446568,50.51173654686667,6.700855103903335,0.2553070252266665,1.4258146328999997,-1.0
416,20180307,4.397230426,25.886460140571423,110.914007159,2.8106663130714287,19.85589163171429,40.66115652442856,5.577818011557143,34.97193598032857,6.601783961000001,15.486991369999998,335.23243096585,6.50900182,14.8846899127,11.230661268825,0.33921452148,0.578319144515,4.397230426,25.886460140571423,110.914007159,2.8106663130714287,19.85589163171429,40.66115652442856,5.577818011557143,34.97193598032857,4.148964693758621,39.93355618734482,301.14434392068966,13.857047687586205,217.1555044237931,25.114724489717243,0.7181247741724139,10.324709642013794,13.203512778388893,36.22952088347222,160.65301593408333,6.055345760638889,28.988326911694436,22.711810897752777,0.7689187511777779,3.226595465366666,1.0
417,20180308,6.601783961000001,15.486991369999998,335.23243096585,6.50900182,14.8846899127,11.230661268825,0.33921452148,0.578319144515,9.404353347368424,35.13553478694737,302.90239277252624,8.617744416631577,73.65734832999999,63.10344031427896,2.767374453642105,16.20711084118421,6.601783961000001,15.486991369999998,335.23243096585,6.50900182,14.8846899127,11.230661268825,0.33921452148,0.578319144515,4.397230426,25.886460140571423,110.914007159,2.8106663130714287,19.85589163171429,40.66115652442856,5.577818011557143,34.97193598032857,4.148964693758621,39.93355618734482,301.14434392068966,13.857047687586205,217.1555044237931,25.114724489717243,0.7181247741724139,10.324709642013794,-1.0
418,20180309,9.404353347368424,35.13553478694737,302.90239277252624,8.617744416631577,73.65734832999999,63.10344031427896,2.767374453642105,16.20711084118421,4.883850276133333,35.00933875116666,88.26584391353335,4.905315571966666,87.35323265829999,29.62326466357333,2.6108337135700013,9.604092997563331,9.404353347368424,35.13553478694737,302.90239277252624,8.617744416631577,73.65734832999999,63.10344031427896,2.767374453642105,16.20711084118421,6.601783961000001,15.486991369999998,335.23243096585,6.50900182,14.8846899127,11.230661268825,0.33921452148,0.578319144515,4.397230426,25.886460140571423,110.914007159,2.8106663130714287,19.85589163171429,40.66115652442856,5.577818011557143,34.97193598032857,-1.0
421,20180312,2.190328014825,17.924622007225004,121.2266513433,4.3272328275,27.340583751425,11.851199751925,0.9574389902274998,3.759794602005,8.111171621999997,67.59120570080646,146.08462992106448,4.661252565612903,45.4665256637742,9.461865673948388,0.4211244985129031,2.716465367025806,2.190328014825,17.924622007225004,121.2266513433,4.3272328275,27.340583751425,11.851199751925,0.9574389902274998,3.759794602005,12.73922476382857,103.09440035962857,1079.9113021381715,32.58646190011429,194.05348720531435,56.37207179969143,2.502885197914286,18.452112049431427,4.883850276133333,35.00933875116666,88.26584391353335,4.905315571966666,87.35323265829999,29.62326466357333,2.6108337135700013,9.604092997563331,1.0
