,date,day7_pos_mean_likes,day7_pos_mean_replies,day7_pos_mean_retweet,day7_neu_mean_likes,day7_neu_mean_replies,day7_neu_mean_retweet,day7_neg_mean_likes,day7_neg_mean_replies,day7_neg_mean_retweet,day6_pos_mean_likes,day6_pos_mean_replies,day6_pos_mean_retweet,day6_neu_mean_likes,day6_neu_mean_replies,day6_neu_mean_retweet,day6_neg_mean_likes,day6_neg_mean_replies,day6_neg_mean_retweet,day5_pos_mean_likes,day5_pos_mean_replies,day5_pos_mean_retweet,day5_neu_mean_likes,day5_neu_mean_replies,day5_neu_mean_retweet,day5_neg_mean_likes,day5_neg_mean_replies,day5_neg_mean_retweet,day4_pos_mean_likes,day4_pos_mean_replies,day4_pos_mean_retweet,day4_neu_mean_likes,day4_neu_mean_replies,day4_neu_mean_retweet,day4_neg_mean_likes,day4_neg_mean_replies,day4_neg_mean_retweet,day3_pos_mean_likes,day3_pos_mean_replies,day3_pos_mean_retweet,day3_neu_mean_likes,day3_neu_mean_replies,day3_neu_mean_retweet,day3_neg_mean_likes,day3_neg_mean_replies,day3_neg_mean_retweet,day2_pos_mean_likes,day2_pos_mean_replies,day2_pos_mean_retweet,day2_neu_mean_likes,day2_neu_mean_replies,day2_neu_mean_retweet,day2_neg_mean_likes,day2_neg_mean_replies,day2_neg_mean_retweet,day1_pos_mean_likes,day1_pos_mean_replies,day1_pos_mean_retweet,day1_neu_mean_likes,day1_neu_mean_replies,day1_neu_mean_retweet,day1_neg_mean_likes,day1_neg_mean_replies,day1_neg_mean_retweet,Diff
228,20170908,2.9954801896735423,1.6144461123143563,2.1200664423604056,3.079533562785544,4.05652645259901,3.954101711852792,0.1749861575468803,0.5790274081930693,0.1758312538540608,2.4850787033902413,1.852552439876216,2.19209376514307,4.706661470297798,5.315760930327144,5.234426123423758,0.5005676250174604,0.5239943487002653,0.2657878795590239,4.115634319470016,3.636189734038487,3.2145173354624554,1.0998171691418837,1.5690413789601123,1.961949196313585,0.0477060778669099,0.057926490688161,0.0866912560642367,1.9632652847898493,3.2603221542553187,3.474035695366915,6.142320492326792,4.940884447695036,4.73678824244403,0.2277472927166605,0.1321264764627659,0.1225093811435012,6.327118045171844,4.218927550371418,5.535002447315258,2.5864361909697204,4.649230387796251,3.367575997767145,0.1773538066356234,0.2227504886062964,0.1883301328168907,1.3942921091051657,1.9335355024691356,1.5370658600167373,1.7989352249972723,1.5540720964791952,3.101167068269602,2.362328677035128,2.067948415411523,0.9173226014091668,0.6284706005537145,0.6054261585939529,0.7772665295350929,2.162316717590909,2.1222905572771373,1.962144186894352,0.1503890482264721,0.2134596828463137,0.2017656491531797,-1.0
231,20170911,1.5726061171656072,1.2853244648039477,1.4928370264438413,2.5969544168239795,2.766650679221125,2.7405454026997544,0.1782653084007196,0.2958508876100293,0.1144435355700074,1.6562276829919618,1.6114750844407033,1.7571804179183508,1.966144388973233,2.026381677871305,1.9907665026321173,0.9230824560630648,0.907597738161242,0.7975076294712743,5.624874257803739,5.0153958617375896,5.227617800454142,3.9364528495628575,3.6474513989361697,3.807383401246662,0.438672704747362,1.3371526047092197,0.9649986520854856,2.9954801896735423,1.6144461123143563,2.1200664423604056,3.079533562785544,4.05652645259901,3.954101711852792,0.1749861575468803,0.5790274081930693,0.1758312538540608,2.4850787033902413,1.852552439876216,2.19209376514307,4.706661470297798,5.315760930327144,5.234426123423758,0.5005676250174604,0.5239943487002653,0.2657878795590239,4.115634319470016,3.636189734038487,3.2145173354624554,1.0998171691418837,1.5690413789601123,1.961949196313585,0.0477060778669099,0.057926490688161,0.0866912560642367,1.9632652847898493,3.2603221542553187,3.474035695366915,6.142320492326792,4.940884447695036,4.73678824244403,0.2277472927166605,0.1321264764627659,0.1225093811435012,1.0
232,20170912,1.1775515677641175,0.8739129215851048,0.9217606804264826,2.726145596524876,2.633592153567309,2.750083379919795,0.8582075802157201,1.2543996456763882,1.090060668967413,1.5726061171656072,1.2853244648039477,1.4928370264438413,2.5969544168239795,2.766650679221125,2.7405454026997544,0.1782653084007196,0.2958508876100293,0.1144435355700074,1.6562276829919618,1.6114750844407033,1.7571804179183508,1.966144388973233,2.026381677871305,1.9907665026321173,0.9230824560630648,0.907597738161242,0.7975076294712743,5.624874257803739,5.0153958617375896,5.227617800454142,3.9364528495628575,3.6474513989361697,3.807383401246662,0.438672704747362,1.3371526047092197,0.9649986520854856,2.9954801896735423,1.6144461123143563,2.1200664423604056,3.079533562785544,4.05652645259901,3.954101711852792,0.1749861575468803,0.5790274081930693,0.1758312538540608,2.4850787033902413,1.852552439876216,2.19209376514307,4.706661470297798,5.315760930327144,5.234426123423758,0.5005676250174604,0.5239943487002653,0.2657878795590239,4.115634319470016,3.636189734038487,3.2145173354624554,1.0998171691418837,1.5690413789601123,1.961949196313585,0.0477060778669099,0.057926490688161,0.0866912560642367,1.0
233,20170913,1.0688725905095546,1.1489161816227065,1.130968970818904,1.8548779311020855,1.7898586593913832,1.744978650918594,0.2012494474960884,0.1862251092914482,0.2490523832370391,1.1775515677641175,0.8739129215851048,0.9217606804264826,2.726145596524876,2.633592153567309,2.750083379919795,0.8582075802157201,1.2543996456763882,1.090060668967413,1.5726061171656072,1.2853244648039477,1.4928370264438413,2.5969544168239795,2.766650679221125,2.7405454026997544,0.1782653084007196,0.2958508876100293,0.1144435355700074,1.6562276829919618,1.6114750844407033,1.7571804179183508,1.966144388973233,2.026381677871305,1.9907665026321173,0.9230824560630648,0.907597738161242,0.7975076294712743,5.624874257803739,5.0153958617375896,5.227617800454142,3.9364528495628575,3.6474513989361697,3.807383401246662,0.438672704747362,1.3371526047092197,0.9649986520854856,2.9954801896735423,1.6144461123143563,2.1200664423604056,3.079533562785544,4.05652645259901,3.954101711852792,0.1749861575468803,0.5790274081930693,0.1758312538540608,2.4850787033902413,1.852552439876216,2.19209376514307,4.706661470297798,5.315760930327144,5.234426123423758,0.5005676250174604,0.5239943487002653,0.2657878795590239,1.0
234,20170914,1.6036519666757638,1.4586088034649125,1.5071157930298351,2.357867378417637,2.4267658176096494,2.458724327880658,0.2051474019358777,0.2812919450043859,0.2008265913470935,1.0688725905095546,1.1489161816227065,1.130968970818904,1.8548779311020855,1.7898586593913832,1.744978650918594,0.2012494474960884,0.1862251092914482,0.2490523832370391,1.1775515677641175,0.8739129215851048,0.9217606804264826,2.726145596524876,2.633592153567309,2.750083379919795,0.8582075802157201,1.2543996456763882,1.090060668967413,1.5726061171656072,1.2853244648039477,1.4928370264438413,2.5969544168239795,2.766650679221125,2.7405454026997544,0.1782653084007196,0.2958508876100293,0.1144435355700074,1.6562276829919618,1.6114750844407033,1.7571804179183508,1.966144388973233,2.026381677871305,1.9907665026321173,0.9230824560630648,0.907597738161242,0.7975076294712743,5.624874257803739,5.0153958617375896,5.227617800454142,3.9364528495628575,3.6474513989361697,3.807383401246662,0.438672704747362,1.3371526047092197,0.9649986520854856,2.9954801896735423,1.6144461123143563,2.1200664423604056,3.079533562785544,4.05652645259901,3.954101711852792,0.1749861575468803,0.5790274081930693,0.1758312538540608,1.0
235,20170915,5.454100864453555,5.096910559337285,5.155608909823877,0.3820660463740081,0.5758999742210063,0.6063874331672154,0.0461860308957381,0.2095423995774433,0.1203565824874804,1.6036519666757638,1.4586088034649125,1.5071157930298351,2.357867378417637,2.4267658176096494,2.458724327880658,0.2051474019358777,0.2812919450043859,0.2008265913470935,1.0688725905095546,1.1489161816227065,1.130968970818904,1.8548779311020855,1.7898586593913832,1.744978650918594,0.2012494474960884,0.1862251092914482,0.2490523832370391,1.1775515677641175,0.8739129215851048,0.9217606804264826,2.726145596524876,2.633592153567309,2.750083379919795,0.8582075802157201,1.2543996456763882,1.090060668967413,1.5726061171656072,1.2853244648039477,1.4928370264438413,2.5969544168239795,2.766650679221125,2.7405454026997544,0.1782653084007196,0.2958508876100293,0.1144435355700074,1.6562276829919618,1.6114750844407033,1.7571804179183508,1.966144388973233,2.026381677871305,1.9907665026321173,0.9230824560630648,0.907597738161242,0.7975076294712743,5.624874257803739,5.0153958617375896,5.227617800454142,3.9364528495628575,3.6474513989361697,3.807383401246662,0.438672704747362,1.3371526047092197,0.9649986520854856,1.0
238,20170918,0.5399367574254973,0.8622288520188223,0.7029651816853177,2.2861717332949243,2.45727007208561,2.926849397025011,2.729447130421418,2.236056539794323,1.925741052726411,2.4996718607839306,1.1948999051020408,1.966091816190476,4.481920811099164,5.725811728741497,5.079076804523809,0.1612646181797077,0.2221455052482993,0.0976887740438095,1.4967898100034254,1.828255781128205,1.4586168872006835,2.2782117168167177,2.055851988205128,2.3866050181861653,0.2249985486142514,0.1158923527302563,0.1547781370964986,5.454100864453555,5.096910559337285,5.155608909823877,0.3820660463740081,0.5758999742210063,0.6063874331672154,0.0461860308957381,0.2095423995774433,0.1203565824874804,1.6036519666757638,1.4586088034649125,1.5071157930298351,2.357867378417637,2.4267658176096494,2.458724327880658,0.2051474019358777,0.2812919450043859,0.2008265913470935,1.0688725905095546,1.1489161816227065,1.130968970818904,1.8548779311020855,1.7898586593913832,1.744978650918594,0.2012494474960884,0.1862251092914482,0.2490523832370391,1.1775515677641175,0.8739129215851048,0.9217606804264826,2.726145596524876,2.633592153567309,2.750083379919795,0.8582075802157201,1.2543996456763882,1.090060668967413,1.0
239,20170919,2.9370651995162134,4.004042723173515,3.2809282654094827,5.327117279062064,4.29631819931507,4.991544104813218,0.0691507826612622,0.0329723969520547,0.0608608743342911,0.5399367574254973,0.8622288520188223,0.7029651816853177,2.2861717332949243,2.45727007208561,2.926849397025011,2.729447130421418,2.236056539794323,1.925741052726411,2.4996718607839306,1.1948999051020408,1.966091816190476,4.481920811099164,5.725811728741497,5.079076804523809,0.1612646181797077,0.2221455052482993,0.0976887740438095,1.4967898100034254,1.828255781128205,1.4586168872006835,2.2782117168167177,2.055851988205128,2.3866050181861653,0.2249985486142514,0.1158923527302563,0.1547781370964986,5.454100864453555,5.096910559337285,5.155608909823877,0.3820660463740081,0.5758999742210063,0.6063874331672154,0.0461860308957381,0.2095423995774433,0.1203565824874804,1.6036519666757638,1.4586088034649125,1.5071157930298351,2.357867378417637,2.4267658176096494,2.458724327880658,0.2051474019358777,0.2812919450043859,0.2008265913470935,1.0688725905095546,1.1489161816227065,1.130968970818904,1.8548779311020855,1.7898586593913832,1.744978650918594,0.2012494474960884,0.1862251092914482,0.2490523832370391,-1.0
240,20170920,2.033909074883302,2.0309510543113105,2.025249042458134,2.800516003789988,2.848457144307577,2.926405079784689,0.428732791323712,0.3837496736954087,0.3115036594641148,2.9370651995162134,4.004042723173515,3.2809282654094827,5.327117279062064,4.29631819931507,4.991544104813218,0.0691507826612622,0.0329723969520547,0.0608608743342911,0.5399367574254973,0.8622288520188223,0.7029651816853177,2.2861717332949243,2.45727007208561,2.926849397025011,2.729447130421418,2.236056539794323,1.925741052726411,2.4996718607839306,1.1948999051020408,1.966091816190476,4.481920811099164,5.725811728741497,5.079076804523809,0.1612646181797077,0.2221455052482993,0.0976887740438095,1.4967898100034254,1.828255781128205,1.4586168872006835,2.2782117168167177,2.055851988205128,2.3866050181861653,0.2249985486142514,0.1158923527302563,0.1547781370964986,5.454100864453555,5.096910559337285,5.155608909823877,0.3820660463740081,0.5758999742210063,0.6063874331672154,0.0461860308957381,0.2095423995774433,0.1203565824874804,1.6036519666757638,1.4586088034649125,1.5071157930298351,2.357867378417637,2.4267658176096494,2.458724327880658,0.2051474019358777,0.2812919450043859,0.2008265913470935,-1.0
241,20170921,2.8914210365467783,2.1884998388523758,1.997023123120756,1.0756865702104796,1.4895587975733062,1.6961715420914316,0.3807183593693434,0.669767355519464,0.6546313164949393,2.033909074883302,2.0309510543113105,2.025249042458134,2.800516003789988,2.848457144307577,2.926405079784689,0.428732791323712,0.3837496736954087,0.3115036594641148,2.9370651995162134,4.004042723173515,3.2809282654094827,5.327117279062064,4.29631819931507,4.991544104813218,0.0691507826612622,0.0329723969520547,0.0608608743342911,0.5399367574254973,0.8622288520188223,0.7029651816853177,2.2861717332949243,2.45727007208561,2.926849397025011,2.729447130421418,2.236056539794323,1.925741052726411,2.4996718607839306,1.1948999051020408,1.966091816190476,4.481920811099164,5.725811728741497,5.079076804523809,0.1612646181797077,0.2221455052482993,0.0976887740438095,1.4967898100034254,1.828255781128205,1.4586168872006835,2.2782117168167177,2.055851988205128,2.3866050181861653,0.2249985486142514,0.1158923527302563,0.1547781370964986,5.454100864453555,5.096910559337285,5.155608909823877,0.3820660463740081,0.5758999742210063,0.6063874331672154,0.0461860308957381,0.2095423995774433,0.1203565824874804,-1.0
242,20170922,1.8836820325516477,1.7137321199665836,1.8061370116531168,3.2015219046241308,3.1401962301587294,3.5179655888149792,0.4703517213819095,0.7016274325020886,0.2314530377642276,2.8914210365467783,2.1884998388523758,1.997023123120756,1.0756865702104796,1.4895587975733062,1.6961715420914316,0.3807183593693434,0.669767355519464,0.6546313164949393,2.033909074883302,2.0309510543113105,2.025249042458134,2.800516003789988,2.848457144307577,2.926405079784689,0.428732791323712,0.3837496736954087,0.3115036594641148,2.9370651995162134,4.004042723173515,3.2809282654094827,5.327117279062064,4.29631819931507,4.991544104813218,0.0691507826612622,0.0329723969520547,0.0608608743342911,0.5399367574254973,0.8622288520188223,0.7029651816853177,2.2861717332949243,2.45727007208561,2.926849397025011,2.729447130421418,2.236056539794323,1.925741052726411,2.4996718607839306,1.1948999051020408,1.966091816190476,4.481920811099164,5.725811728741497,5.079076804523809,0.1612646181797077,0.2221455052482993,0.0976887740438095,1.4967898100034254,1.828255781128205,1.4586168872006835,2.2782117168167177,2.055851988205128,2.3866050181861653,0.2249985486142514,0.1158923527302563,0.1547781370964986,-1.0
245,20170925,4.390107426341212,4.481176127445888,3.532888784981413,2.1972205484349088,2.1018801552669557,3.0737318889714995,0.0793389592946724,0.0836105091774891,0.0600462814738891,1.6457747971262084,1.6483020370578445,1.5720144725981864,1.9973281691478688,2.010734851747816,2.066041125702176,0.060600798085375,0.044666839486059,0.0656480607054571,1.6945191105342323,1.2584485885744685,2.155954688677616,1.9783161060337515,1.7584075207021277,1.679462449993559,0.3271646600320153,0.9831438048021276,0.1645828259884058,1.8836820325516477,1.7137321199665836,1.8061370116531168,3.2015219046241308,3.1401962301587294,3.5179655888149792,0.4703517213819095,0.7016274325020886,0.2314530377642276,2.8914210365467783,2.1884998388523758,1.997023123120756,1.0756865702104796,1.4895587975733062,1.6961715420914316,0.3807183593693434,0.669767355519464,0.6546313164949393,2.033909074883302,2.0309510543113105,2.025249042458134,2.800516003789988,2.848457144307577,2.926405079784689,0.428732791323712,0.3837496736954087,0.3115036594641148,2.9370651995162134,4.004042723173515,3.2809282654094827,5.327117279062064,4.29631819931507,4.991544104813218,0.0691507826612622,0.0329723969520547,0.0608608743342911,-1.0
246,20170926,1.8184790617039643,1.9348861223420644,1.8405720117330944,2.5567835677999864,2.4051517033127894,2.6246043488580386,0.1701919672616044,0.205416718192604,0.0802781315117394,4.390107426341212,4.481176127445888,3.532888784981413,2.1972205484349088,2.1018801552669557,3.0737318889714995,0.0793389592946724,0.0836105091774891,0.0600462814738891,1.6457747971262084,1.6483020370578445,1.5720144725981864,1.9973281691478688,2.010734851747816,2.066041125702176,0.060600798085375,0.044666839486059,0.0656480607054571,1.6945191105342323,1.2584485885744685,2.155954688677616,1.9783161060337515,1.7584075207021277,1.679462449993559,0.3271646600320153,0.9831438048021276,0.1645828259884058,1.8836820325516477,1.7137321199665836,1.8061370116531168,3.2015219046241308,3.1401962301587294,3.5179655888149792,0.4703517213819095,0.7016274325020886,0.2314530377642276,2.8914210365467783,2.1884998388523758,1.997023123120756,1.0756865702104796,1.4895587975733062,1.6961715420914316,0.3807183593693434,0.669767355519464,0.6546313164949393,2.033909074883302,2.0309510543113105,2.025249042458134,2.800516003789988,2.848457144307577,2.926405079784689,0.428732791323712,0.3837496736954087,0.3115036594641148,-1.0
247,20170927,1.9361661802549428,2.0399431212063,3.0506643310843287,1.997709047754121,2.2713889164425662,1.8381908363927693,1.3292825926883098,0.9518258194275834,0.3743029333519105,1.8184790617039643,1.9348861223420644,1.8405720117330944,2.5567835677999864,2.4051517033127894,2.6246043488580386,0.1701919672616044,0.205416718192604,0.0802781315117394,4.390107426341212,4.481176127445888,3.532888784981413,2.1972205484349088,2.1018801552669557,3.0737318889714995,0.0793389592946724,0.0836105091774891,0.0600462814738891,1.6457747971262084,1.6483020370578445,1.5720144725981864,1.9973281691478688,2.010734851747816,2.066041125702176,0.060600798085375,0.044666839486059,0.0656480607054571,1.6945191105342323,1.2584485885744685,2.155954688677616,1.9783161060337515,1.7584075207021277,1.679462449993559,0.3271646600320153,0.9831438048021276,0.1645828259884058,1.8836820325516477,1.7137321199665836,1.8061370116531168,3.2015219046241308,3.1401962301587294,3.5179655888149792,0.4703517213819095,0.7016274325020886,0.2314530377642276,2.8914210365467783,2.1884998388523758,1.997023123120756,1.0756865702104796,1.4895587975733062,1.6961715420914316,0.3807183593693434,0.669767355519464,0.6546313164949393,-1.0
248,20170928,2.636815906475594,1.1531442085007728,2.141131828325811,2.738458732260758,4.0813607315644855,3.3142264320975707,0.1802809301265254,0.3210503500274772,0.1001973567918547,1.9361661802549428,2.0399431212063,3.0506643310843287,1.997709047754121,2.2713889164425662,1.8381908363927693,1.3292825926883098,0.9518258194275834,0.3743029333519105,1.8184790617039643,1.9348861223420644,1.8405720117330944,2.5567835677999864,2.4051517033127894,2.6246043488580386,0.1701919672616044,0.205416718192604,0.0802781315117394,4.390107426341212,4.481176127445888,3.532888784981413,2.1972205484349088,2.1018801552669557,3.0737318889714995,0.0793389592946724,0.0836105091774891,0.0600462814738891,1.6457747971262084,1.6483020370578445,1.5720144725981864,1.9973281691478688,2.010734851747816,2.066041125702176,0.060600798085375,0.044666839486059,0.0656480607054571,1.6945191105342323,1.2584485885744685,2.155954688677616,1.9783161060337515,1.7584075207021277,1.679462449993559,0.3271646600320153,0.9831438048021276,0.1645828259884058,1.8836820325516477,1.7137321199665836,1.8061370116531168,3.2015219046241308,3.1401962301587294,3.5179655888149792,0.4703517213819095,0.7016274325020886,0.2314530377642276,-1.0
249,20170929,2.986545050894504,1.8897528844594595,3.493541814129353,3.48071433293221,4.350387787612613,3.094092439651741,0.199407180709667,0.4265258658378378,0.0790323406865671,2.636815906475594,1.1531442085007728,2.141131828325811,2.738458732260758,4.0813607315644855,3.3142264320975707,0.1802809301265254,0.3210503500274772,0.1001973567918547,1.9361661802549428,2.0399431212063,3.0506643310843287,1.997709047754121,2.2713889164425662,1.8381908363927693,1.3292825926883098,0.9518258194275834,0.3743029333519105,1.8184790617039643,1.9348861223420644,1.8405720117330944,2.5567835677999864,2.4051517033127894,2.6246043488580386,0.1701919672616044,0.205416718192604,0.0802781315117394,4.390107426341212,4.481176127445888,3.532888784981413,2.1972205484349088,2.1018801552669557,3.0737318889714995,0.0793389592946724,0.0836105091774891,0.0600462814738891,1.6457747971262084,1.6483020370578445,1.5720144725981864,1.9973281691478688,2.010734851747816,2.066041125702176,0.060600798085375,0.044666839486059,0.0656480607054571,1.6945191105342323,1.2584485885744685,2.155954688677616,1.9783161060337515,1.7584075207021277,1.679462449993559,0.3271646600320153,0.9831438048021276,0.1645828259884058,1.0
252,20171002,2.850274974885966,3.1488074780510016,2.311095845060867,2.388106263319977,2.158555254219793,3.068864030045747,0.3171741142051612,0.2481927674499089,0.175595498061177,1.4713650157081013,1.1420370721956408,1.4682822389264332,1.212475324343637,1.2157112881113763,1.3581774535447864,0.346462721777967,0.6725546641208134,0.2038433681720831,2.4911374413798297,2.2254199987044534,2.3825525143929083,4.03718559781825,4.194730388609987,4.070058402556175,0.1383440729584451,0.2465165576572199,0.2140561829082663,2.986545050894504,1.8897528844594595,3.493541814129353,3.48071433293221,4.350387787612613,3.094092439651741,0.199407180709667,0.4265258658378378,0.0790323406865671,2.636815906475594,1.1531442085007728,2.141131828325811,2.738458732260758,4.0813607315644855,3.3142264320975707,0.1802809301265254,0.3210503500274772,0.1001973567918547,1.9361661802549428,2.0399431212063,3.0506643310843287,1.997709047754121,2.2713889164425662,1.8381908363927693,1.3292825926883098,0.9518258194275834,0.3743029333519105,1.8184790617039643,1.9348861223420644,1.8405720117330944,2.5567835677999864,2.4051517033127894,2.6246043488580386,0.1701919672616044,0.205416718192604,0.0802781315117394,-1.0
253,20171003,1.864242854984845,1.959625317294458,2.495056096740242,2.483752806016441,2.276044007370518,1.9715803141239556,0.1974588086273896,0.3097851076620789,0.0788179907535852,2.850274974885966,3.1488074780510016,2.311095845060867,2.388106263319977,2.158555254219793,3.068864030045747,0.3171741142051612,0.2481927674499089,0.175595498061177,1.4713650157081013,1.1420370721956408,1.4682822389264332,1.212475324343637,1.2157112881113763,1.3581774535447864,0.346462721777967,0.6725546641208134,0.2038433681720831,2.4911374413798297,2.2254199987044534,2.3825525143929083,4.03718559781825,4.194730388609987,4.070058402556175,0.1383440729584451,0.2465165576572199,0.2140561829082663,2.986545050894504,1.8897528844594595,3.493541814129353,3.48071433293221,4.350387787612613,3.094092439651741,0.199407180709667,0.4265258658378378,0.0790323406865671,2.636815906475594,1.1531442085007728,2.141131828325811,2.738458732260758,4.0813607315644855,3.3142264320975707,0.1802809301265254,0.3210503500274772,0.1001973567918547,1.9361661802549428,2.0399431212063,3.0506643310843287,1.997709047754121,2.2713889164425662,1.8381908363927693,1.3292825926883098,0.9518258194275834,0.3743029333519105,1.0
254,20171004,1.5880422058386086,1.7124114629361424,1.5045816017549745,1.8002526663955838,1.4561999808097432,1.9686087518583728,0.1831338856197086,0.4028171881895984,0.0982384582162419,1.864242854984845,1.959625317294458,2.495056096740242,2.483752806016441,2.276044007370518,1.9715803141239556,0.1974588086273896,0.3097851076620789,0.0788179907535852,2.850274974885966,3.1488074780510016,2.311095845060867,2.388106263319977,2.158555254219793,3.068864030045747,0.3171741142051612,0.2481927674499089,0.175595498061177,1.4713650157081013,1.1420370721956408,1.4682822389264332,1.212475324343637,1.2157112881113763,1.3581774535447864,0.346462721777967,0.6725546641208134,0.2038433681720831,2.4911374413798297,2.2254199987044534,2.3825525143929083,4.03718559781825,4.194730388609987,4.070058402556175,0.1383440729584451,0.2465165576572199,0.2140561829082663,2.986545050894504,1.8897528844594595,3.493541814129353,3.48071433293221,4.350387787612613,3.094092439651741,0.199407180709667,0.4265258658378378,0.0790323406865671,2.636815906475594,1.1531442085007728,2.141131828325811,2.738458732260758,4.0813607315644855,3.3142264320975707,0.1802809301265254,0.3210503500274772,0.1001973567918547,1.0
255,20171005,0.7826004339363692,0.8762900841628961,0.726677194387755,2.674780953224608,2.645584907983193,2.755446678820309,0.1140472967949974,0.0495537916144149,0.0893048161373817,1.5880422058386086,1.7124114629361424,1.5045816017549745,1.8002526663955838,1.4561999808097432,1.9686087518583728,0.1831338856197086,0.4028171881895984,0.0982384582162419,1.864242854984845,1.959625317294458,2.495056096740242,2.483752806016441,2.276044007370518,1.9715803141239556,0.1974588086273896,0.3097851076620789,0.0788179907535852,2.850274974885966,3.1488074780510016,2.311095845060867,2.388106263319977,2.158555254219793,3.068864030045747,0.3171741142051612,0.2481927674499089,0.175595498061177,1.4713650157081013,1.1420370721956408,1.4682822389264332,1.212475324343637,1.2157112881113763,1.3581774535447864,0.346462721777967,0.6725546641208134,0.2038433681720831,2.4911374413798297,2.2254199987044534,2.3825525143929083,4.03718559781825,4.194730388609987,4.070058402556175,0.1383440729584451,0.2465165576572199,0.2140561829082663,2.986545050894504,1.8897528844594595,3.493541814129353,3.48071433293221,4.350387787612613,3.094092439651741,0.199407180709667,0.4265258658378378,0.0790323406865671,1.0
256,20171006,1.874660288362597,1.8509099186612572,2.056160578115453,3.656680439190066,3.5264751359837736,3.4223403906086,0.3510122104270651,0.5049677797363084,0.4038520329474427,0.7826004339363692,0.8762900841628961,0.726677194387755,2.674780953224608,2.645584907983193,2.755446678820309,0.1140472967949974,0.0495537916144149,0.0893048161373817,1.5880422058386086,1.7124114629361424,1.5045816017549745,1.8002526663955838,1.4561999808097432,1.9686087518583728,0.1831338856197086,0.4028171881895984,0.0982384582162419,1.864242854984845,1.959625317294458,2.495056096740242,2.483752806016441,2.276044007370518,1.9715803141239556,0.1974588086273896,0.3097851076620789,0.0788179907535852,2.850274974885966,3.1488074780510016,2.311095845060867,2.388106263319977,2.158555254219793,3.068864030045747,0.3171741142051612,0.2481927674499089,0.175595498061177,1.4713650157081013,1.1420370721956408,1.4682822389264332,1.212475324343637,1.2157112881113763,1.3581774535447864,0.346462721777967,0.6725546641208134,0.2038433681720831,2.4911374413798297,2.2254199987044534,2.3825525143929083,4.03718559781825,4.194730388609987,4.070058402556175,0.1383440729584451,0.2465165576572199,0.2140561829082663,1.0
259,20171009,1.0475998846752654,1.013942010832857,0.9300657881432002,1.1467431169763616,1.1778241457213647,1.2657920191832197,0.027879167625065,0.0304559725873832,0.0263643703531962,0.254087450331773,0.2677212237984218,0.2798725104447574,0.7086962043435614,0.730897922576518,0.8424350661754975,0.5078045266153629,0.4719690478144427,0.3482806307250504,2.250007413553057,2.07650333259922,2.1712202500943287,4.334153800060175,4.508253622941042,4.415971574931021,0.0825062059791279,0.0819104382261986,0.0794755730831859,1.874660288362597,1.8509099186612572,2.056160578115453,3.656680439190066,3.5264751359837736,3.4223403906086,0.3510122104270651,0.5049677797363084,0.4038520329474427,0.7826004339363692,0.8762900841628961,0.726677194387755,2.674780953224608,2.645584907983193,2.755446678820309,0.1140472967949974,0.0495537916144149,0.0893048161373817,1.5880422058386086,1.7124114629361424,1.5045816017549745,1.8002526663955838,1.4561999808097432,1.9686087518583728,0.1831338856197086,0.4028171881895984,0.0982384582162419,1.864242854984845,1.959625317294458,2.495056096740242,2.483752806016441,2.276044007370518,1.9715803141239556,0.1974588086273896,0.3097851076620789,0.0788179907535852,-1.0
260,20171010,2.0014669043919397,2.523488085535992,1.795163122502896,1.6533208171380025,1.138528161208932,1.8725751236820225,0.0489159644706971,0.0416875238831545,0.0359654380192461,1.0475998846752654,1.013942010832857,0.9300657881432002,1.1467431169763616,1.1778241457213647,1.2657920191832197,0.027879167625065,0.0304559725873832,0.0263643703531962,0.254087450331773,0.2677212237984218,0.2798725104447574,0.7086962043435614,0.730897922576518,0.8424350661754975,0.5078045266153629,0.4719690478144427,0.3482806307250504,2.250007413553057,2.07650333259922,2.1712202500943287,4.334153800060175,4.508253622941042,4.415971574931021,0.0825062059791279,0.0819104382261986,0.0794755730831859,1.874660288362597,1.8509099186612572,2.056160578115453,3.656680439190066,3.5264751359837736,3.4223403906086,0.3510122104270651,0.5049677797363084,0.4038520329474427,0.7826004339363692,0.8762900841628961,0.726677194387755,2.674780953224608,2.645584907983193,2.755446678820309,0.1140472967949974,0.0495537916144149,0.0893048161373817,1.5880422058386086,1.7124114629361424,1.5045816017549745,1.8002526663955838,1.4561999808097432,1.9686087518583728,0.1831338856197086,0.4028171881895984,0.0982384582162419,1.0
