,date,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,Diff
828,20190501,0.3643805801523176,0.4300055245728155,0.301904813011445,0.1890714678737864,0.2779077718905072,0.3469592243212663,0.415757228556962,0.2847499161945729,0.1182226146886075,0.2166112122560554,0.3893950582212456,0.3793223709211764,0.3218736542411747,0.1859905307941176,0.3052376264696655,0.3590694700662353,0.4195077959428572,0.2964462828465609,0.1770492407699999,0.2732785648314288,0.3572133679085812,0.4496238071970803,0.2958913883788569,0.1980705065927007,0.2637387298645711,-1.0
829,20190502,0.3402156762532977,0.4525544339489795,0.2920697110504884,0.1977810270295917,0.2824494379576841,0.3643805801523176,0.4300055245728155,0.301904813011445,0.1890714678737864,0.2779077718905072,0.3469592243212663,0.415757228556962,0.2847499161945729,0.1182226146886075,0.2166112122560554,0.3893950582212456,0.3793223709211764,0.3218736542411747,0.1859905307941176,0.3052376264696655,0.3590694700662353,0.4195077959428572,0.2964462828465609,0.1770492407699999,0.2732785648314288,1.0
830,20190503,0.3462210588588595,0.4489175052481751,0.3010490625583645,0.2146097914145985,0.3060404123531831,0.3402156762532977,0.4525544339489795,0.2920697110504884,0.1977810270295917,0.2824494379576841,0.3643805801523176,0.4300055245728155,0.301904813011445,0.1890714678737864,0.2779077718905072,0.3469592243212663,0.415757228556962,0.2847499161945729,0.1182226146886075,0.2166112122560554,0.3893950582212456,0.3793223709211764,0.3218736542411747,0.1859905307941176,0.3052376264696655,1.0
833,20190506,0.3697653598544027,0.409876740297468,0.2941945281630002,0.1568352361987341,0.2513370841481858,0.3258168680277652,0.437968341186508,0.2682894113808488,0.1494781135380952,0.253260991149827,0.3295951556254747,0.4525119126429576,0.2858106414181712,0.196481671996479,0.2874832944806618,0.3462210588588595,0.4489175052481751,0.3010490625583645,0.2146097914145985,0.3060404123531831,0.3402156762532977,0.4525544339489795,0.2920697110504884,0.1977810270295917,0.2824494379576841,1.0
834,20190507,0.3679353760346475,0.4801596425847457,0.3324739921326277,0.164627330279661,0.2629890109213463,0.3697653598544027,0.409876740297468,0.2941945281630002,0.1568352361987341,0.2513370841481858,0.3258168680277652,0.437968341186508,0.2682894113808488,0.1494781135380952,0.253260991149827,0.3295951556254747,0.4525119126429576,0.2858106414181712,0.196481671996479,0.2874832944806618,0.3462210588588595,0.4489175052481751,0.3010490625583645,0.2146097914145985,0.3060404123531831,-1.0
835,20190508,0.3468062429767403,0.4837414065849059,0.3026832489991127,0.1520122017622641,0.2414834666049449,0.3679353760346475,0.4801596425847457,0.3324739921326277,0.164627330279661,0.2629890109213463,0.3697653598544027,0.409876740297468,0.2941945281630002,0.1568352361987341,0.2513370841481858,0.3258168680277652,0.437968341186508,0.2682894113808488,0.1494781135380952,0.253260991149827,0.3295951556254747,0.4525119126429576,0.2858106414181712,0.196481671996479,0.2874832944806618,-1.0
836,20190509,0.3555822500361454,0.5097640143832431,0.3237588891529026,0.1035282889313513,0.203809227675606,0.3468062429767403,0.4837414065849059,0.3026832489991127,0.1520122017622641,0.2414834666049449,0.3679353760346475,0.4801596425847457,0.3324739921326277,0.164627330279661,0.2629890109213463,0.3697653598544027,0.409876740297468,0.2941945281630002,0.1568352361987341,0.2513370841481858,0.3258168680277652,0.437968341186508,0.2682894113808488,0.1494781135380952,0.253260991149827,-1.0
837,20190510,0.3376751518222692,0.4813413363609022,0.3023735773692031,0.1468969302827067,0.2488449861098055,0.3555822500361454,0.5097640143832431,0.3237588891529026,0.1035282889313513,0.203809227675606,0.3468062429767403,0.4837414065849059,0.3026832489991127,0.1520122017622641,0.2414834666049449,0.3679353760346475,0.4801596425847457,0.3324739921326277,0.164627330279661,0.2629890109213463,0.3697653598544027,0.409876740297468,0.2941945281630002,0.1568352361987341,0.2513370841481858,-1.0
840,20190513,0.3714445439452479,0.4254129488395064,0.3253450941886062,0.1235249036654321,0.2403967302205381,0.3430352956787277,0.4687345360071426,0.3061402399174473,0.1871580906942856,0.2803032408168066,0.3274739503712519,0.498908099085,0.3002758638173595,0.1928141160595,0.2711030538570375,0.3376751518222692,0.4813413363609022,0.3023735773692031,0.1468969302827067,0.2488449861098055,0.3555822500361454,0.5097640143832431,0.3237588891529026,0.1035282889313513,0.203809227675606,-1.0
841,20190514,0.3923563982733388,0.4189547899558824,0.3270386235868895,0.1662263364279411,0.263365076217097,0.3714445439452479,0.4254129488395064,0.3253450941886062,0.1235249036654321,0.2403967302205381,0.3430352956787277,0.4687345360071426,0.3061402399174473,0.1871580906942856,0.2803032408168066,0.3274739503712519,0.498908099085,0.3002758638173595,0.1928141160595,0.2711030538570375,0.3376751518222692,0.4813413363609022,0.3023735773692031,0.1468969302827067,0.2488449861098055,1.0
842,20190515,0.3614462344462225,0.465266662953125,0.3114556094323552,0.130519181584375,0.2143191885113346,0.3923563982733388,0.4189547899558824,0.3270386235868895,0.1662263364279411,0.263365076217097,0.3714445439452479,0.4254129488395064,0.3253450941886062,0.1235249036654321,0.2403967302205381,0.3430352956787277,0.4687345360071426,0.3061402399174473,0.1871580906942856,0.2803032408168066,0.3274739503712519,0.498908099085,0.3002758638173595,0.1928141160595,0.2711030538570375,1.0
843,20190516,0.3737824412358618,0.4183451671266667,0.3159424386247069,0.1840465918679999,0.29329896474978,0.3614462344462225,0.465266662953125,0.3114556094323552,0.130519181584375,0.2143191885113346,0.3923563982733388,0.4189547899558824,0.3270386235868895,0.1662263364279411,0.263365076217097,0.3714445439452479,0.4254129488395064,0.3253450941886062,0.1235249036654321,0.2403967302205381,0.3430352956787277,0.4687345360071426,0.3061402399174473,0.1871580906942856,0.2803032408168066,-1.0
844,20190517,0.3190815980080217,0.5179719083492063,0.2945757123021426,0.1684311959269841,0.2536947892532815,0.3737824412358618,0.4183451671266667,0.3159424386247069,0.1840465918679999,0.29329896474978,0.3614462344462225,0.465266662953125,0.3114556094323552,0.130519181584375,0.2143191885113346,0.3923563982733388,0.4189547899558824,0.3270386235868895,0.1662263364279411,0.263365076217097,0.3714445439452479,0.4254129488395064,0.3253450941886062,0.1235249036654321,0.2403967302205381,-1.0
