,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,Date,Diff
364,0.3408295162150921,0.4249367299999999,0.2402546699506298,0.1394534714699999,0.2055025042499439,0.3655042082228926,0.3345337629615385,0.2997016388953809,0.0858265685653846,0.1787281831867781,0.2500292225059859,0.5915122827777778,0.2392448232442579,0.0586323664249999,0.1069734534507034,0.3353273850610168,0.3880231016161974,0.2974912228558563,0.0549000007647887,0.1533063022637078,0.3342266516760767,0.4536008072399997,0.2896089449089578,0.094367871334,0.1918246244348326,0.3214536870699578,0.5208334118571429,0.2970973585770253,0.049434836847619,0.1121826412743471,0.3220406585175941,0.2939449593333333,0.2416911688521061,0.0942194507,0.2480303396906976,2015-02-02,1.0
365,0.327298880070327,0.5019714594736843,0.3052364597090781,0.0692599297473684,0.1848113467882632,0.3408295162150921,0.4249367299999999,0.2402546699506298,0.1394534714699999,0.2055025042499439,0.3655042082228926,0.3345337629615385,0.2997016388953809,0.0858265685653846,0.1787281831867781,0.2500292225059859,0.5915122827777778,0.2392448232442579,0.0586323664249999,0.1069734534507034,0.3353273850610168,0.3880231016161974,0.2974912228558563,0.0549000007647887,0.1533063022637078,0.3342266516760767,0.4536008072399997,0.2896089449089578,0.094367871334,0.1918246244348326,0.3214536870699578,0.5208334118571429,0.2970973585770253,0.049434836847619,0.1121826412743471,2015-02-03,1.0
366,0.3180767232905342,0.6133969107692308,0.2942396198841136,0.0647405688115384,0.1295089240074871,0.327298880070327,0.5019714594736843,0.3052364597090781,0.0692599297473684,0.1848113467882632,0.3408295162150921,0.4249367299999999,0.2402546699506298,0.1394534714699999,0.2055025042499439,0.3655042082228926,0.3345337629615385,0.2997016388953809,0.0858265685653846,0.1787281831867781,0.2500292225059859,0.5915122827777778,0.2392448232442579,0.0586323664249999,0.1069734534507034,0.3353273850610168,0.3880231016161974,0.2974912228558563,0.0549000007647887,0.1533063022637078,0.3342266516760767,0.4536008072399997,0.2896089449089578,0.094367871334,0.1918246244348326,2015-02-04,1.0
367,0.3180263961761853,0.5148332833636363,0.2943185515370929,0.0735802686818181,0.1891891922450423,0.3180767232905342,0.6133969107692308,0.2942396198841136,0.0647405688115384,0.1295089240074871,0.327298880070327,0.5019714594736843,0.3052364597090781,0.0692599297473684,0.1848113467882632,0.3408295162150921,0.4249367299999999,0.2402546699506298,0.1394534714699999,0.2055025042499439,0.3655042082228926,0.3345337629615385,0.2997016388953809,0.0858265685653846,0.1787281831867781,0.2500292225059859,0.5915122827777778,0.2392448232442579,0.0586323664249999,0.1069734534507034,0.3353273850610168,0.3880231016161974,0.2974912228558563,0.0549000007647887,0.1533063022637078,2015-02-05,1.0
368,0.3172837636405594,0.52868905632,0.3128603111490513,0.0445669950359999,0.1703163381956562,0.3180263961761853,0.5148332833636363,0.2943185515370929,0.0735802686818181,0.1891891922450423,0.3180767232905342,0.6133969107692308,0.2942396198841136,0.0647405688115384,0.1295089240074871,0.327298880070327,0.5019714594736843,0.3052364597090781,0.0692599297473684,0.1848113467882632,0.3408295162150921,0.4249367299999999,0.2402546699506298,0.1394534714699999,0.2055025042499439,0.3655042082228926,0.3345337629615385,0.2997016388953809,0.0858265685653846,0.1787281831867781,0.2500292225059859,0.5915122827777778,0.2392448232442579,0.0586323664249999,0.1069734534507034,2015-02-06,-1.0
371,0.281902281620359,0.65216521625,0.2581260449063488,0.0613857802,0.1124840007354659,0.3178458981811229,0.4562319066086956,0.2890530815470299,0.0731670960782608,0.1913994003619699,0.280374606019027,0.6347276645714285,0.2628938244794892,0.084073481625,0.1482008542237597,0.3172837636405594,0.52868905632,0.3128603111490513,0.0445669950359999,0.1703163381956562,0.3180263961761853,0.5148332833636363,0.2943185515370929,0.0735802686818181,0.1891891922450423,0.3180767232905342,0.6133969107692308,0.2942396198841136,0.0647405688115384,0.1295089240074871,0.327298880070327,0.5019714594736843,0.3052364597090781,0.0692599297473684,0.1848113467882632,2015-02-09,-1.0
372,0.252546114285303,0.5724845514285715,0.2483423828987039,0.0078495267142857,0.0067253828283943,0.281902281620359,0.65216521625,0.2581260449063488,0.0613857802,0.1124840007354659,0.3178458981811229,0.4562319066086956,0.2890530815470299,0.0731670960782608,0.1913994003619699,0.280374606019027,0.6347276645714285,0.2628938244794892,0.084073481625,0.1482008542237597,0.3172837636405594,0.52868905632,0.3128603111490513,0.0445669950359999,0.1703163381956562,0.3180263961761853,0.5148332833636363,0.2943185515370929,0.0735802686818181,0.1891891922450423,0.3180767232905342,0.6133969107692308,0.2942396198841136,0.0647405688115384,0.1295089240074871,2015-02-10,1.0
373,0.3163104089594643,0.4103322089999999,0.2450812382566262,0.0948707999153846,0.1835589011688079,0.252546114285303,0.5724845514285715,0.2483423828987039,0.0078495267142857,0.0067253828283943,0.281902281620359,0.65216521625,0.2581260449063488,0.0613857802,0.1124840007354659,0.3178458981811229,0.4562319066086956,0.2890530815470299,0.0731670960782608,0.1913994003619699,0.280374606019027,0.6347276645714285,0.2628938244794892,0.084073481625,0.1482008542237597,0.3172837636405594,0.52868905632,0.3128603111490513,0.0445669950359999,0.1703163381956562,0.3180263961761853,0.5148332833636363,0.2943185515370929,0.0735802686818181,0.1891891922450423,2015-02-11,1.0
374,0.3144020178106411,0.5191060843571428,0.2971513726711501,0.0500462045660714,0.1461517245071903,0.3163104089594643,0.4103322089999999,0.2450812382566262,0.0948707999153846,0.1835589011688079,0.252546114285303,0.5724845514285715,0.2483423828987039,0.0078495267142857,0.0067253828283943,0.281902281620359,0.65216521625,0.2581260449063488,0.0613857802,0.1124840007354659,0.3178458981811229,0.4562319066086956,0.2890530815470299,0.0731670960782608,0.1913994003619699,0.280374606019027,0.6347276645714285,0.2628938244794892,0.084073481625,0.1482008542237597,0.3172837636405594,0.52868905632,0.3128603111490513,0.0445669950359999,0.1703163381956562,2015-02-12,1.0
375,0.3564273516254663,0.4384867938095237,0.3214827579941036,0.0700853173047619,0.1873315264331534,0.3144020178106411,0.5191060843571428,0.2971513726711501,0.0500462045660714,0.1461517245071903,0.3163104089594643,0.4103322089999999,0.2450812382566262,0.0948707999153846,0.1835589011688079,0.252546114285303,0.5724845514285715,0.2483423828987039,0.0078495267142857,0.0067253828283943,0.281902281620359,0.65216521625,0.2581260449063488,0.0613857802,0.1124840007354659,0.3178458981811229,0.4562319066086956,0.2890530815470299,0.0731670960782608,0.1913994003619699,0.280374606019027,0.6347276645714285,0.2628938244794892,0.084073481625,0.1482008542237597,2015-02-13,1.0
379,0.285644423049352,0.4966816090000001,0.2775221003189255,0.0174142263117647,0.0431942670637243,0.3674623475000395,0.3997174484137931,0.3401356490384778,0.0364534285344827,0.1115366981525544,0.3296435560390824,0.4918959288947367,0.3138098547798468,0.0471311432263157,0.1347780293225291,0.3574903433268121,0.4135908475283019,0.3312389581687405,0.0604757982641509,0.1922993246272316,0.3564273516254663,0.4384867938095237,0.3214827579941036,0.0700853173047619,0.1873315264331534,0.3144020178106411,0.5191060843571428,0.2971513726711501,0.0500462045660714,0.1461517245071903,0.3163104089594643,0.4103322089999999,0.2450812382566262,0.0948707999153846,0.1835589011688079,2015-02-17,1.0
380,0.3161536606709878,0.5451770480714284,0.3014245205080597,0.1366294953214285,0.2530609444099105,0.285644423049352,0.4966816090000001,0.2775221003189255,0.0174142263117647,0.0431942670637243,0.3674623475000395,0.3997174484137931,0.3401356490384778,0.0364534285344827,0.1115366981525544,0.3296435560390824,0.4918959288947367,0.3138098547798468,0.0471311432263157,0.1347780293225291,0.3574903433268121,0.4135908475283019,0.3312389581687405,0.0604757982641509,0.1922993246272316,0.3564273516254663,0.4384867938095237,0.3214827579941036,0.0700853173047619,0.1873315264331534,0.3144020178106411,0.5191060843571428,0.2971513726711501,0.0500462045660714,0.1461517245071903,2015-02-18,1.0
381,0.2976843728143838,0.5920773196764707,0.2848819828107347,0.0537587547882352,0.1332515293669305,0.3161536606709878,0.5451770480714284,0.3014245205080597,0.1366294953214285,0.2530609444099105,0.285644423049352,0.4966816090000001,0.2775221003189255,0.0174142263117647,0.0431942670637243,0.3674623475000395,0.3997174484137931,0.3401356490384778,0.0364534285344827,0.1115366981525544,0.3296435560390824,0.4918959288947367,0.3138098547798468,0.0471311432263157,0.1347780293225291,0.3574903433268121,0.4135908475283019,0.3312389581687405,0.0604757982641509,0.1922993246272316,0.3564273516254663,0.4384867938095237,0.3214827579941036,0.0700853173047619,0.1873315264331534,2015-02-19,1.0
382,0.3123377428248325,0.4677020241666665,0.287833986943991,0.0268400330222222,0.0553534020223616,0.2976843728143838,0.5920773196764707,0.2848819828107347,0.0537587547882352,0.1332515293669305,0.3161536606709878,0.5451770480714284,0.3014245205080597,0.1366294953214285,0.2530609444099105,0.285644423049352,0.4966816090000001,0.2775221003189255,0.0174142263117647,0.0431942670637243,0.3674623475000395,0.3997174484137931,0.3401356490384778,0.0364534285344827,0.1115366981525544,0.3296435560390824,0.4918959288947367,0.3138098547798468,0.0471311432263157,0.1347780293225291,0.3574903433268121,0.4135908475283019,0.3312389581687405,0.0604757982641509,0.1922993246272316,2015-02-20,1.0
385,0.3102900476901328,0.4514913238333333,0.2863380327754818,0.0325606604666666,0.0781388091543189,0.3060372562983884,0.516909985,0.2859507940991499,0.1260802830055555,0.2548276733163137,0.2644258669041657,0.5865706843999999,0.2421307626033602,0.0866723226,0.1766512270163082,0.3123377428248325,0.4677020241666665,0.287833986943991,0.0268400330222222,0.0553534020223616,0.2976843728143838,0.5920773196764707,0.2848819828107347,0.0537587547882352,0.1332515293669305,0.3161536606709878,0.5451770480714284,0.3014245205080597,0.1366294953214285,0.2530609444099105,0.285644423049352,0.4966816090000001,0.2775221003189255,0.0174142263117647,0.0431942670637243,2015-02-23,1.0
386,0.3986540595085421,0.5161173571875,0.3482760372614514,0.0753262876625,0.1008921359033504,0.3102900476901328,0.4514913238333333,0.2863380327754818,0.0325606604666666,0.0781388091543189,0.3060372562983884,0.516909985,0.2859507940991499,0.1260802830055555,0.2548276733163137,0.2644258669041657,0.5865706843999999,0.2421307626033602,0.0866723226,0.1766512270163082,0.3123377428248325,0.4677020241666665,0.287833986943991,0.0268400330222222,0.0553534020223616,0.2976843728143838,0.5920773196764707,0.2848819828107347,0.0537587547882352,0.1332515293669305,0.3161536606709878,0.5451770480714284,0.3014245205080597,0.1366294953214285,0.2530609444099105,2015-02-24,1.0
387,0.3378833672432684,0.5201946204782607,0.3139247215474537,0.0508909291304347,0.1281392798756369,0.3986540595085421,0.5161173571875,0.3482760372614514,0.0753262876625,0.1008921359033504,0.3102900476901328,0.4514913238333333,0.2863380327754818,0.0325606604666666,0.0781388091543189,0.3060372562983884,0.516909985,0.2859507940991499,0.1260802830055555,0.2548276733163137,0.2644258669041657,0.5865706843999999,0.2421307626033602,0.0866723226,0.1766512270163082,0.3123377428248325,0.4677020241666665,0.287833986943991,0.0268400330222222,0.0553534020223616,0.2976843728143838,0.5920773196764707,0.2848819828107347,0.0537587547882352,0.1332515293669305,2015-02-25,-1.0
388,0.3108746562132481,0.52177609,0.2910510188705613,0.10970516555625,0.2335137986157979,0.3378833672432684,0.5201946204782607,0.3139247215474537,0.0508909291304347,0.1281392798756369,0.3986540595085421,0.5161173571875,0.3482760372614514,0.0753262876625,0.1008921359033504,0.3102900476901328,0.4514913238333333,0.2863380327754818,0.0325606604666666,0.0781388091543189,0.3060372562983884,0.516909985,0.2859507940991499,0.1260802830055555,0.2548276733163137,0.2644258669041657,0.5865706843999999,0.2421307626033602,0.0866723226,0.1766512270163082,0.3123377428248325,0.4677020241666665,0.287833986943991,0.0268400330222222,0.0553534020223616,2015-02-26,-1.0
389,0.3221818409977799,0.481894083848485,0.2742432037151203,0.1251989722454545,0.2312067071286882,0.3108746562132481,0.52177609,0.2910510188705613,0.10970516555625,0.2335137986157979,0.3378833672432684,0.5201946204782607,0.3139247215474537,0.0508909291304347,0.1281392798756369,0.3986540595085421,0.5161173571875,0.3482760372614514,0.0753262876625,0.1008921359033504,0.3102900476901328,0.4514913238333333,0.2863380327754818,0.0325606604666666,0.0781388091543189,0.3060372562983884,0.516909985,0.2859507940991499,0.1260802830055555,0.2548276733163137,0.2644258669041657,0.5865706843999999,0.2421307626033602,0.0866723226,0.1766512270163082,2015-02-27,-1.0
392,0.2840744886333741,0.5708131988571428,0.2638130001751926,0.0394987168928571,0.0824672953031685,0.3331332048283937,0.5268011265714285,0.3090648014067105,0.0701000804249999,0.1839345866453655,0.359278557516505,0.6006290060888888,0.3433645105227645,0.0560660515777777,0.1321698019591803,0.3221818409977799,0.481894083848485,0.2742432037151203,0.1251989722454545,0.2312067071286882,0.3108746562132481,0.52177609,0.2910510188705613,0.10970516555625,0.2335137986157979,0.3378833672432684,0.5201946204782607,0.3139247215474537,0.0508909291304347,0.1281392798756369,0.3986540595085421,0.5161173571875,0.3482760372614514,0.0753262876625,0.1008921359033504,2015-03-02,-1.0
393,0.3238856542422056,0.5550371316,0.2872822846461042,0.04670656733,0.0834187046504374,0.2840744886333741,0.5708131988571428,0.2638130001751926,0.0394987168928571,0.0824672953031685,0.3331332048283937,0.5268011265714285,0.3090648014067105,0.0701000804249999,0.1839345866453655,0.359278557516505,0.6006290060888888,0.3433645105227645,0.0560660515777777,0.1321698019591803,0.3221818409977799,0.481894083848485,0.2742432037151203,0.1251989722454545,0.2312067071286882,0.3108746562132481,0.52177609,0.2910510188705613,0.10970516555625,0.2335137986157979,0.3378833672432684,0.5201946204782607,0.3139247215474537,0.0508909291304347,0.1281392798756369,2015-03-03,1.0
394,0.3081606528753329,0.5640205722727273,0.2987891857709535,0.0178452225030303,0.0209995820866976,0.3238856542422056,0.5550371316,0.2872822846461042,0.04670656733,0.0834187046504374,0.2840744886333741,0.5708131988571428,0.2638130001751926,0.0394987168928571,0.0824672953031685,0.3331332048283937,0.5268011265714285,0.3090648014067105,0.0701000804249999,0.1839345866453655,0.359278557516505,0.6006290060888888,0.3433645105227645,0.0560660515777777,0.1321698019591803,0.3221818409977799,0.481894083848485,0.2742432037151203,0.1251989722454545,0.2312067071286882,0.3108746562132481,0.52177609,0.2910510188705613,0.10970516555625,0.2335137986157979,2015-03-04,-1.0
395,0.336384808091638,0.5359608903846154,0.3110224303349064,0.1071998559307692,0.2205092023073261,0.3081606528753329,0.5640205722727273,0.2987891857709535,0.0178452225030303,0.0209995820866976,0.3238856542422056,0.5550371316,0.2872822846461042,0.04670656733,0.0834187046504374,0.2840744886333741,0.5708131988571428,0.2638130001751926,0.0394987168928571,0.0824672953031685,0.3331332048283937,0.5268011265714285,0.3090648014067105,0.0701000804249999,0.1839345866453655,0.359278557516505,0.6006290060888888,0.3433645105227645,0.0560660515777777,0.1321698019591803,0.3221818409977799,0.481894083848485,0.2742432037151203,0.1251989722454545,0.2312067071286882,2015-03-05,-1.0
396,0.3550857442688697,0.5468157530714287,0.3323148268700142,0.069292650975,0.1750933019077174,0.336384808091638,0.5359608903846154,0.3110224303349064,0.1071998559307692,0.2205092023073261,0.3081606528753329,0.5640205722727273,0.2987891857709535,0.0178452225030303,0.0209995820866976,0.3238856542422056,0.5550371316,0.2872822846461042,0.04670656733,0.0834187046504374,0.2840744886333741,0.5708131988571428,0.2638130001751926,0.0394987168928571,0.0824672953031685,0.3331332048283937,0.5268011265714285,0.3090648014067105,0.0701000804249999,0.1839345866453655,0.359278557516505,0.6006290060888888,0.3433645105227645,0.0560660515777777,0.1321698019591803,2015-03-06,-1.0
398,0.2884460852389644,0.5667525788124999,0.2590980314798597,0.090267028825,0.176125729226559,0.269738712063091,0.6443571180714286,0.2675948229643477,0.0698993701821428,0.1690628479043799,0.3550857442688697,0.5468157530714287,0.3323148268700142,0.069292650975,0.1750933019077174,0.336384808091638,0.5359608903846154,0.3110224303349064,0.1071998559307692,0.2205092023073261,0.3081606528753329,0.5640205722727273,0.2987891857709535,0.0178452225030303,0.0209995820866976,0.3238856542422056,0.5550371316,0.2872822846461042,0.04670656733,0.0834187046504374,0.2840744886333741,0.5708131988571428,0.2638130001751926,0.0394987168928571,0.0824672953031685,2015-03-09,-1.0
399,0.3674865741337111,0.5246110926666666,0.3151542127753946,0.0892093449666666,0.1547510219590099,0.2884460852389644,0.5667525788124999,0.2590980314798597,0.090267028825,0.176125729226559,0.269738712063091,0.6443571180714286,0.2675948229643477,0.0698993701821428,0.1690628479043799,0.3550857442688697,0.5468157530714287,0.3323148268700142,0.069292650975,0.1750933019077174,0.336384808091638,0.5359608903846154,0.3110224303349064,0.1071998559307692,0.2205092023073261,0.3081606528753329,0.5640205722727273,0.2987891857709535,0.0178452225030303,0.0209995820866976,0.3238856542422056,0.5550371316,0.2872822846461042,0.04670656733,0.0834187046504374,2015-03-10,-1.0
400,0.3736527763725775,0.4224878219594596,0.3349439488989507,0.0733430164013513,0.1766509204054276,0.3674865741337111,0.5246110926666666,0.3151542127753946,0.0892093449666666,0.1547510219590099,0.2884460852389644,0.5667525788124999,0.2590980314798597,0.090267028825,0.176125729226559,0.269738712063091,0.6443571180714286,0.2675948229643477,0.0698993701821428,0.1690628479043799,0.3550857442688697,0.5468157530714287,0.3323148268700142,0.069292650975,0.1750933019077174,0.336384808091638,0.5359608903846154,0.3110224303349064,0.1071998559307692,0.2205092023073261,0.3081606528753329,0.5640205722727273,0.2987891857709535,0.0178452225030303,0.0209995820866976,2015-03-11,-1.0
401,0.3069646604925592,0.5594284208823529,0.3035998755369903,0.1667063297235294,0.2735599511686467,0.3736527763725775,0.4224878219594596,0.3349439488989507,0.0733430164013513,0.1766509204054276,0.3674865741337111,0.5246110926666666,0.3151542127753946,0.0892093449666666,0.1547510219590099,0.2884460852389644,0.5667525788124999,0.2590980314798597,0.090267028825,0.176125729226559,0.269738712063091,0.6443571180714286,0.2675948229643477,0.0698993701821428,0.1690628479043799,0.3550857442688697,0.5468157530714287,0.3323148268700142,0.069292650975,0.1750933019077174,0.336384808091638,0.5359608903846154,0.3110224303349064,0.1071998559307692,0.2205092023073261,2015-03-12,-1.0
402,0.3618652392814231,0.4545221243421052,0.3197409402535764,0.1112944885473684,0.2358305620818327,0.3069646604925592,0.5594284208823529,0.3035998755369903,0.1667063297235294,0.2735599511686467,0.3736527763725775,0.4224878219594596,0.3349439488989507,0.0733430164013513,0.1766509204054276,0.3674865741337111,0.5246110926666666,0.3151542127753946,0.0892093449666666,0.1547510219590099,0.2884460852389644,0.5667525788124999,0.2590980314798597,0.090267028825,0.176125729226559,0.269738712063091,0.6443571180714286,0.2675948229643477,0.0698993701821428,0.1690628479043799,0.3550857442688697,0.5468157530714287,0.3323148268700142,0.069292650975,0.1750933019077174,2015-03-13,1.0
405,0.3320058258600261,0.5464486262666668,0.3068834513434715,0.1278917872266666,0.2415598908447714,0.3254396082501649,0.40222859953125,0.3210594916947014,0.00940616360625,0.0110967929360519,0.3221896936678613,0.5678828167826088,0.3023339257971261,0.0783603639304347,0.1717555568873834,0.3618652392814231,0.4545221243421052,0.3197409402535764,0.1112944885473684,0.2358305620818327,0.3069646604925592,0.5594284208823529,0.3035998755369903,0.1667063297235294,0.2735599511686467,0.3736527763725775,0.4224878219594596,0.3349439488989507,0.0733430164013513,0.1766509204054276,0.3674865741337111,0.5246110926666666,0.3151542127753946,0.0892093449666666,0.1547510219590099,2015-03-16,1.0
406,0.2651506311707944,0.5844036246666666,0.242005620071135,0.1150770539933333,0.1913336201362756,0.3320058258600261,0.5464486262666668,0.3068834513434715,0.1278917872266666,0.2415598908447714,0.3254396082501649,0.40222859953125,0.3210594916947014,0.00940616360625,0.0110967929360519,0.3221896936678613,0.5678828167826088,0.3023339257971261,0.0783603639304347,0.1717555568873834,0.3618652392814231,0.4545221243421052,0.3197409402535764,0.1112944885473684,0.2358305620818327,0.3069646604925592,0.5594284208823529,0.3035998755369903,0.1667063297235294,0.2735599511686467,0.3736527763725775,0.4224878219594596,0.3349439488989507,0.0733430164013513,0.1766509204054276,2015-03-17,1.0
407,0.325758210668751,0.4882067697272728,0.3015655308070815,0.1159707050954545,0.2579558825953255,0.2651506311707944,0.5844036246666666,0.242005620071135,0.1150770539933333,0.1913336201362756,0.3320058258600261,0.5464486262666668,0.3068834513434715,0.1278917872266666,0.2415598908447714,0.3254396082501649,0.40222859953125,0.3210594916947014,0.00940616360625,0.0110967929360519,0.3221896936678613,0.5678828167826088,0.3023339257971261,0.0783603639304347,0.1717555568873834,0.3618652392814231,0.4545221243421052,0.3197409402535764,0.1112944885473684,0.2358305620818327,0.3069646604925592,0.5594284208823529,0.3035998755369903,0.1667063297235294,0.2735599511686467,2015-03-18,1.0
408,0.2201328536703881,0.612983018388889,0.2159176910929254,0.1305285355055555,0.2305556776471682,0.325758210668751,0.4882067697272728,0.3015655308070815,0.1159707050954545,0.2579558825953255,0.2651506311707944,0.5844036246666666,0.242005620071135,0.1150770539933333,0.1913336201362756,0.3320058258600261,0.5464486262666668,0.3068834513434715,0.1278917872266666,0.2415598908447714,0.3254396082501649,0.40222859953125,0.3210594916947014,0.00940616360625,0.0110967929360519,0.3221896936678613,0.5678828167826088,0.3023339257971261,0.0783603639304347,0.1717555568873834,0.3618652392814231,0.4545221243421052,0.3197409402535764,0.1112944885473684,0.2358305620818327,2015-03-19,1.0
409,0.3138519542340079,0.54975393075,0.2854116920160282,0.1092858662321428,0.2019955980747023,0.2201328536703881,0.612983018388889,0.2159176910929254,0.1305285355055555,0.2305556776471682,0.325758210668751,0.4882067697272728,0.3015655308070815,0.1159707050954545,0.2579558825953255,0.2651506311707944,0.5844036246666666,0.242005620071135,0.1150770539933333,0.1913336201362756,0.3320058258600261,0.5464486262666668,0.3068834513434715,0.1278917872266666,0.2415598908447714,0.3254396082501649,0.40222859953125,0.3210594916947014,0.00940616360625,0.0110967929360519,0.3221896936678613,0.5678828167826088,0.3023339257971261,0.0783603639304347,0.1717555568873834,2015-03-20,-1.0
412,0.3271417817849268,0.637301611848485,0.3456549343173985,0.0799440700090909,0.2265750963330916,0.340589806702776,0.5554145910909093,0.3146400507429228,0.0694462711515151,0.1481527537977729,0.291110690770373,0.5184090627352942,0.2489411612736509,0.0947441916794117,0.1793501089098944,0.3138519542340079,0.54975393075,0.2854116920160282,0.1092858662321428,0.2019955980747023,0.2201328536703881,0.612983018388889,0.2159176910929254,0.1305285355055555,0.2305556776471682,0.325758210668751,0.4882067697272728,0.3015655308070815,0.1159707050954545,0.2579558825953255,0.2651506311707944,0.5844036246666666,0.242005620071135,0.1150770539933333,0.1913336201362756,2015-03-23,-1.0
413,0.3796059576557567,0.4685970749230769,0.3376099246513034,0.0544523305692307,0.106108069283219,0.3271417817849268,0.637301611848485,0.3456549343173985,0.0799440700090909,0.2265750963330916,0.340589806702776,0.5554145910909093,0.3146400507429228,0.0694462711515151,0.1481527537977729,0.291110690770373,0.5184090627352942,0.2489411612736509,0.0947441916794117,0.1793501089098944,0.3138519542340079,0.54975393075,0.2854116920160282,0.1092858662321428,0.2019955980747023,0.2201328536703881,0.612983018388889,0.2159176910929254,0.1305285355055555,0.2305556776471682,0.325758210668751,0.4882067697272728,0.3015655308070815,0.1159707050954545,0.2579558825953255,2015-03-24,-1.0
414,0.3230910159643946,0.6064778278823529,0.3001693348541316,0.0343247664941176,0.0474471589897179,0.3796059576557567,0.4685970749230769,0.3376099246513034,0.0544523305692307,0.106108069283219,0.3271417817849268,0.637301611848485,0.3456549343173985,0.0799440700090909,0.2265750963330916,0.340589806702776,0.5554145910909093,0.3146400507429228,0.0694462711515151,0.1481527537977729,0.291110690770373,0.5184090627352942,0.2489411612736509,0.0947441916794117,0.1793501089098944,0.3138519542340079,0.54975393075,0.2854116920160282,0.1092858662321428,0.2019955980747023,0.2201328536703881,0.612983018388889,0.2159176910929254,0.1305285355055555,0.2305556776471682,2015-03-25,-1.0
415,0.3519365765422464,0.5422935685714286,0.3338524670114181,0.061903420647619,0.1646502426494364,0.3230910159643946,0.6064778278823529,0.3001693348541316,0.0343247664941176,0.0474471589897179,0.3796059576557567,0.4685970749230769,0.3376099246513034,0.0544523305692307,0.106108069283219,0.3271417817849268,0.637301611848485,0.3456549343173985,0.0799440700090909,0.2265750963330916,0.340589806702776,0.5554145910909093,0.3146400507429228,0.0694462711515151,0.1481527537977729,0.291110690770373,0.5184090627352942,0.2489411612736509,0.0947441916794117,0.1793501089098944,0.3138519542340079,0.54975393075,0.2854116920160282,0.1092858662321428,0.2019955980747023,2015-03-26,-1.0
416,0.2621555122255533,0.471948513,0.2415498599311294,0.0309516457218749,0.1121411731975483,0.3519365765422464,0.5422935685714286,0.3338524670114181,0.061903420647619,0.1646502426494364,0.3230910159643946,0.6064778278823529,0.3001693348541316,0.0343247664941176,0.0474471589897179,0.3796059576557567,0.4685970749230769,0.3376099246513034,0.0544523305692307,0.106108069283219,0.3271417817849268,0.637301611848485,0.3456549343173985,0.0799440700090909,0.2265750963330916,0.340589806702776,0.5554145910909093,0.3146400507429228,0.0694462711515151,0.1481527537977729,0.291110690770373,0.5184090627352942,0.2489411612736509,0.0947441916794117,0.1793501089098944,2015-03-27,1.0
419,0.3829186553934023,0.4608452998,0.3341727732112851,0.071353314492,0.1249417000393964,0.2944182099921738,0.4522285874999999,0.2696251362271682,0.1314139408,0.2641403194269229,0.3100114167630756,0.6193733539999999,0.3178995610867711,0.0981615178249999,0.2273757278774562,0.2621555122255533,0.471948513,0.2415498599311294,0.0309516457218749,0.1121411731975483,0.3519365765422464,0.5422935685714286,0.3338524670114181,0.061903420647619,0.1646502426494364,0.3230910159643946,0.6064778278823529,0.3001693348541316,0.0343247664941176,0.0474471589897179,0.3796059576557567,0.4685970749230769,0.3376099246513034,0.0544523305692307,0.106108069283219,2015-03-30,1.0
420,0.3862238610906561,0.4688917389374999,0.3578522113344525,0.0483596638375,0.1318579689300555,0.3829186553934023,0.4608452998,0.3341727732112851,0.071353314492,0.1249417000393964,0.2944182099921738,0.4522285874999999,0.2696251362271682,0.1314139408,0.2641403194269229,0.3100114167630756,0.6193733539999999,0.3178995610867711,0.0981615178249999,0.2273757278774562,0.2621555122255533,0.471948513,0.2415498599311294,0.0309516457218749,0.1121411731975483,0.3519365765422464,0.5422935685714286,0.3338524670114181,0.061903420647619,0.1646502426494364,0.3230910159643946,0.6064778278823529,0.3001693348541316,0.0343247664941176,0.0474471589897179,2015-03-31,1.0
421,0.3263396568318127,0.5327157819166666,0.304929058253827,0.0468581876666666,0.128123113103813,0.3862238610906561,0.4688917389374999,0.3578522113344525,0.0483596638375,0.1318579689300555,0.3829186553934023,0.4608452998,0.3341727732112851,0.071353314492,0.1249417000393964,0.2944182099921738,0.4522285874999999,0.2696251362271682,0.1314139408,0.2641403194269229,0.3100114167630756,0.6193733539999999,0.3178995610867711,0.0981615178249999,0.2273757278774562,0.2621555122255533,0.471948513,0.2415498599311294,0.0309516457218749,0.1121411731975483,0.3519365765422464,0.5422935685714286,0.3338524670114181,0.061903420647619,0.1646502426494364,2015-04-01,-1.0
